,content,hashtag,date,like,place
0,"..동해로 오면 대게 먹어야 한다믄서요.🦀#삼척맛집 아무도 안 알려주셔서 ㅠㅠ결국 NAVER 검색으로 오게된 #보스대게.헐..근데뭥미...진~~~~짜 잘나옴 😍😍😍.큰대게 + 모듬회 + 왕새우버터구이 + 게딱지밥 + 해물라면 🦑🐙🍜.부산에서 먹는거보다 훨~~씬 잘나옴!/광고가 너무 심해서 반신반의 하면서 왔는데, 맘에 들어서 동시 #유튜브 촬영중에요❤️오늘은, 소주대신 😅달달한 #무스카토다스티 🍾🍸.보스대게 🦀강원 삼척시 테마타운길 39033-575-8784베이비보스세트 169,000.#삼척대게맛집 #강원도맛집 #장호항 #장호항맛집 #동해맛집 #삼척해수욕장 #대게 #새우 #해물라면 #부산여자하쿠짱 #와인","['#삼척맛집', '#보스대게.헐..근데뭥미...진~~~~짜', '#유튜브', '#무스카토다스티', '#삼척대게맛집', '#강원도맛집', '#장호항', '#장호항맛집', '#동해맛집', '#삼척해수욕장', '#대게', '#새우', '#해물라면', '#부산여자하쿠짱', '#와인']",2020-08-18,0,삼척해수욕장
1,"보스대게빅보스 4인 세트(러시아대게 2마리, 모듬회, 오징어순대, 골뱅이, 왕새우버터구이, 게딱지밥, 홍게라면)여러분 휴가여행 떠나셨나요?!?시국이 시국인지라 고민 많이 했는데 바다가 보고 싶기도 하고 조심만 하자는 마음으로 방문한 동해라인..!🌊그 중에서도 제일 먼저 삼척을 가게 되었는데 사람이 많더라구요...?어쩐지 다들 동해로 몰렸다더라구요😭아무튼 삼척맛집 검색하다가 보스대게에 방문하게 되었습니당근데 뷰 좋은 창가 자리는 일찍부터 예약을 해야한대요 ㅠㅠ아쉽여기 대게는 살이 꽉 차 있고 맛있더라구요😋회하고 전복도 나름 신선했던 것 같아요!어느정도 먹고 내장 남긴 게딱지는 게딱지밥 해달라고 하면 맛나게 만들어주십니당게딱지밥에 대게살 얹어 함께 먹으면 굿굿👍근데 배불러서 이것도 겨우 먹었는데 라면이 남았다네요?!?라면은 거의 남겼어요 아깝쓰 ㅜㅜ그래도 홍게라면 먹어보고 싶었는데 맛 본 것에 의의를 뒀다 생각하렵니다🥲라면 국물 해산물이 들어가 시원하고 괜찮긴한데 제 입맛엔 살짝 싱거운 것 같은 느낌..🤔그리고 왕새우버터구이 맛있어요!칠리 소스도 맛있고 탱글한 새우 식감도 좋았습니당😉여기 먹고 있는데 계속 사람이 들어와요! 나름 유명한 가게인가봐용 ㅎㅎ근데 좀 그랬던 건 3명인데 3인 세트가 아닌 4인 세트를 추천해주시더라구요??🤔전 양이 좀 적어서 그런가 싶었는데 웬걸 엄청 많았어요 배 터지는 줄...마지막 라면은 거의 남기고 대게는 포장했슴다제 생각엔 3인은 3인세트 주문하는 게 젤 좋을 듯 싶네요..😂..#보스대게 #삼척여행 #삼척맛집 #삼척 #삼척쏠비치맛집 #삼척쏠비치 #대게 #대게맛집 #모듬회 #회 #바다 #바다여행 #새우 #홍게라면 #동해여행 #삼척해수욕장 #휴가 #휴가여행 #강원도여행 #강원도 #맛스타그램 #맛스타 #먹스타맞팔 #먹스타그램 #먹스타 #먹팔 #리뷰 #리뷰스타그램 #food #review","['#보스대게', '#삼척여행', '#삼척맛집', '#삼척', '#삼척쏠비치맛집', '#삼척쏠비치', '#대게', '#대게맛집', '#모듬회', '#회', '#바다', '#바다여행', '#새우', '#홍게라면', '#동해여행', '#삼척해수욕장', '#휴가', '#휴가여행', '#강원도여행', '#강원도', '#맛스타그램', '#맛스타', '#먹스타맞팔', '#먹스타그램', '#먹스타', '#먹팔', '#리뷰', '#리뷰스타그램', '#food', '#review']",2021-08-02,0,삼척 보스 대게
2,내가 좋아하는거 다 있숨♥️#보스대게 🦀🦑🐚,['#보스대게'],2021-08-16,0,쏠비치 호텔 앤리조트 삼척
3,삼척보스대게 세트메뉴의  인기가 좋으니 요즘 세트메뉴 카피가 자꾸 판을치네요.😊 부끄럽지도 않으세요?? 한두번도 아니고 진짜.....확.....마....😎 .아이디어도 지적 재산입니다!!!유사품에 주의하세요~🦀.#명품은명품을알아보는법 #유사품에주의하세요 #자존심좀챙기세요 #삼척맛집 #삼척대게맛집 #삼척대게 #삼척해변맛집 #삼척횟집 #빅보스세트 #삼척여행 #커플여행 #삼척해변맛집 #삼척가볼만한곳 #삼척가족식사 #삼척바다 #강원삼척 #삼척맛집추천 #삼척쏠비치맛집추천,"['#명품은명품을알아보는법', '#유사품에주의하세요', '#자존심좀챙기세요', '#삼척맛집', '#삼척대게맛집', '#삼척대게', '#삼척해변맛집', '#삼척횟집', '#빅보스세트', '#삼척여행', '#커플여행', '#삼척해변맛집', '#삼척가볼만한곳', '#삼척가족식사', '#삼척바다', '#강원삼척', '#삼척맛집추천', '#삼척쏠비치맛집추천']",2019-10-10,0,
4,하얗게 불태워버린 봉봉이들 덕분에 맛나게 먹었어 애듀라 🐷🔎[삼척-보스대게] #봉봉로드식당,['#봉봉로드식당'],2021-04-27,0,삼척해수욕장 / Samcheok Beach
5,⠀⠀⠀⠀⠀⠀대투더박....세계 최강 대게맛집 발견🙌🏻🙌🏻🙌🏻우리 모두 하이파이브 합시다!!!⠀⠀⠀⠀⠀⠀#보스대게 #삼척쏠비치맛집 #삼척맛집 #쏠비치 #삼척대게#왕새우버터구이 #안가면후회#완전강추 #맛스타그램,"['#보스대게', '#삼척쏠비치맛집', '#삼척맛집', '#쏠비치', '#삼척대게', '#왕새우버터구이', '#안가면후회', '#완전강추', '#맛스타그램']",2017-08-06,0,
6,여행 마지막날^^ 삼척 보스대게~😉😙#삼척#삼척맛집 #보스대게#맛집#대박#최고#강원도#Samcheok#대게#맛이쪙#최고야,"['#삼척', '#삼척맛집', '#보스대게', '#맛집', '#대박', '#최고', '#강원도', '#Samcheok', '#대게', '#맛이쪙', '#최고야']",2021-05-28,0,
7,답답한 주말 외출도 조심스러우시죠?이럴땐 #보스대게 #딜리버리 를 이용해 보세요 .1시간전에 주문해주시면 세트메뉴를 몽땅 배달해 드립니다..📌 주문즉시 조리가 시작됩니다. 📌 정성껏 포장해 드릴께요~..☎️010-2163-8784 궁금하시면 전화주세요~~...#삼척대게 #포장배달가능 #삼척대게맛집 #삼척대게맛집추천 #삼척현지인맛집 #삼척해변 #삼척쏠비치리조트 #삼척가볼만한곳 #삼척여행 #삼척맛집 #삼척보스대게 #삼척맛집추천 #삼척핫플 #삼척카페 #삼척팬션 #삼척포장 #맛집 #먹스타그램 #맛스타그램,"['#보스대게', '#딜리버리', '#삼척대게', '#포장배달가능', '#삼척대게맛집', '#삼척대게맛집추천', '#삼척현지인맛집', '#삼척해변', '#삼척쏠비치리조트', '#삼척가볼만한곳', '#삼척여행', '#삼척맛집', '#삼척보스대게', '#삼척맛집추천', '#삼척핫플', '#삼척카페', '#삼척팬션', '#삼척포장', '#맛집', '#먹스타그램', '#맛스타그램']",2021-01-16,0,"Gangwon-do, South Korea"
8,.삼척대게! 스끼다시 찐! 맛집😋바다내음 물~씬 삼척맛집 “보스대게🦀”에서 맛있게 즐겨보자💕..📍주소 : 강원 삼척시 테마타운길 39📞033-575-8784..#삼척맛집 #삼척맛집추천 #삼척쏠비치맛집 #쏠비치삼척맛집 #삼척해변맛집 #삼척핫플 #삼척대게 #삼척횟집 #보스대게,"['#삼척맛집', '#삼척맛집추천', '#삼척쏠비치맛집', '#쏠비치삼척맛집', '#삼척해변맛집', '#삼척핫플', '#삼척대게', '#삼척횟집', '#보스대게']",2020-01-20,0,Samcheok
9,너랑 #보스대게,['#보스대게'],2021-10-20,0,
