,content,hashtag,date,like,place
0,#빵스타그램🍞 #빵스타그램 #빵지순례 #빵순이 #빵돌이#전주익산군산 #전주출장 #군산출장 #전주 #익산 #익산역 #군산 #이성당 #군산이성당 #소시지빵 #갈릭크림치즈베이컨 #피자빵 #단팥빵 #대전 #골린이⛳ #골프사랑💕 #golf #ゴルフ #군산cc #익산상떼힐cc #선팔하면맞팔가요ᆞᆞ이성당 가서 소시지빵이랑 피자빵 단팥빵 구입했어요😊😊울인님들 이성당 가고싶죠???,"['#빵스타그램🍞', '#빵스타그램', '#빵지순례', '#빵순이', '#빵돌이', '#전주익산군산', '#전주출장', '#군산출장', '#전주', '#익산', '#익산역', '#군산', '#이성당', '#군산이성당', '#소시지빵', '#갈릭크림치즈베이컨', '#피자빵', '#단팥빵', '#대전', '#골린이⛳', '#골프사랑💕', '#golf', '#ゴルフ', '#군산cc', '#익산상떼힐cc', '#선팔하면맞팔가요ᆞᆞ이성당']",2021-03-03,0,
1,"🍞#이성당📍크림을 샀더니 빵을 주는 곳, 단팥빵에 가려진 크림빵 맛집✔️생크림앙금빵(2500₩)✔️딸기크림소보로(2500₩)✔️단팥빵(1700₩)크림빵 러버분들 주목해주실래요?진짜 크림을 샀더니 빵을 줬다는 말이 잘 어울리는 빵이 아닐까 싶어요 보다시피 크림들이 토하고있어요저는 어릴때부터 크림을 엄청 좋아해서 아묻따 크림이면 냅다 집고보는데요이제 여기에 팥앙금까지 들어가서 돼지력이 상승되면 맛없없 조합이되는거죠제가 한창 크림팥빵에 빠져서 크림팥빵맛집 몇군데 도장깨기를 했는데 그 중 베스트로 꼽는 곳이에요 애초에 빵안에 크림이 어마무시하게 들어가있어서 집을때부터 묵직하고 무겁고 아차하면 크림이 터져나와서 조심해야돼요크림이 엄청 많이 들어있어서 느끼하거나 물릴 수 있을거 같지만 절대아니요달지 않고 부드러우면서 가벼운 재질의 크림이라 팥이 엄청 단편이 아닌데 오히려 크림보다 더 달게 느껴지더라구요그래서 크림이 저렇게 많아도 헤비하지않고 아래 들어있는 팥과 조화는 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️팥앙금에는 팥알갱이가 들어있어서 씹는 식감도 있고 빵피가 얇아서 전 넘 좋았는데 얇은 빵피 안좋아하시는 분들은 호불호 갈릴 수 있지만 전체적으론 정말 맛있는 빵이랍니다 그리고 역시나 유명인사인 단팥빵도 두말하면 입아픈 존재 저는 앙버터나 크림팥빵같이 팥을 같이 곁들이는 건 좋아하지만 단팥빵 처럼 단독으로만 있는건 잘 안사먹는데 뭔가 이성당 단팥빵은 적당히 달고 빵피도 쫀쫀하고 얇아서 가면 꼭 하나씩 사게되는거같아요 제가 지금껏 먹어본 단팥빵중에서는 단연 1등이랍니다 딸기크림소보로는 사실 비주얼땜에 고른게 젤 컷고 제가 딸기를 좋아하기때문에 궁금증 해결용으로  골랐는데 안샀으면 아쉬울뻔했어요딸기맛 크림이 들어간 빵들 중에 크게 마음에들고 임펙트가 있던 빵은 없었어서 첨엔 기대를 크게안했고사실 크림색이 넘 인위적인 핑크색이라 인공적인 딸기 맛이 날까봐 걱정했는데 서울우유 딸기맛을 크림화시킨맛이더라구요그리고 소보로의 빠작한식감+퍽퍽하지 않은빵피+맛있는 크림가득의 조합 완전 합격이에요저는 넘 맛있게 먹었어서 담에 가면 다른맛도 먹어보려구요 딸기크림 좋아하시거나 찾으시는 분들에겐 추천!! 전국 빵지순례 필수코스로 알려진 이성당을 군산까지 가지않아도 다른 유명빵집들 보다 체인점이 많아서 넘 좋았어요그만큼 가까운위치에서 접할 수 있어 돼지력이 상승합니다만여기도 제가 좋아하는 수십개의 빵집 중 하나에요 요즘 왜케 맛집들이 많은건지 빵순이는 행복^,,^전 원래 잠실 롯데백화점으로가는데 제가 방문했을땐 공사중이라 롯데월드몰로 갔어요롯데몰6층에 위치해있는 이성당은 카페로 되어있어서 먹고 갈 수있는 자리도 있어 좋답니다추천드려요❤️‍🔥",['#이성당📍크림을'],2021-09-05,0,이성당
2,빵수니들을 위한 #빵킷리스트 🍞전라도 유명 빵집들 모아왔으니까!하나씩 차례대로 정복가자🏃‍♂️🏃@@어디부터 갈래!! 빨리골라!!!#빵집 #베이커리카페 #베이커리 #순천빵집 #여수빵집 #광주빵집 #전주빵집 #군산빵집 #전남여행 #전북여행 #빵지순례 #빵지순례필수코스 #여행코스추천 #전라도여행 #빵순이모임 #포시즌팬트리 #조훈모빵집 #베비에르 #궁전제과 #이성당 #목월빵집 #명문제과 #여수당 #별빵 #광주맛집,"['#빵킷리스트', '#빵집', '#베이커리카페', '#베이커리', '#순천빵집', '#여수빵집', '#광주빵집', '#전주빵집', '#군산빵집', '#전남여행', '#전북여행', '#빵지순례', '#빵지순례필수코스', '#여행코스추천', '#전라도여행', '#빵순이모임', '#포시즌팬트리', '#조훈모빵집', '#베비에르', '#궁전제과', '#이성당', '#목월빵집', '#명문제과', '#여수당', '#별빵', '#광주맛집']",2021-07-19,0,
3,♡︎ @leesungdang_1945 #이성당 #흑임자슈 내가 좋아하는 속세 베이커리 탑 1 이성당의 흑임자슈 예전에 먹었던 건데 저 슈 부분이 진짜 달달하고 안에 크림은 꼬수우면서도 달달한 게 잘 어우러져서 맛있게 먹었던 ♡︎ 오랜만에 또 먹고싶넹 . ! !,"['#이성당', '#흑임자슈']",2021-07-23,0,이성당
4,Since1945 전국3대빵집 백년가게선정76년노포 #이성당군산오면 꼭들려야하는곳 아니ㅋㅋ아놔 진열된빵이중국 뷔페처럼 다들막쓸어간다 우리도 전부쓸었지만ㅋㅋ여긴 기업이다 ㅋㅋ 백화점서만보다 본점오니 레트로하니 내스타일이다 특히 케키 코너 ㅋㅋ유부초밥들은 와이프빵챙기고 난엄마빵챙기고 ㅠㅠ난리났네~난리났어 서러워살겠나 ㅋㅋ당일치기라 ㅠㅠ 지린성.복성루는 아쉽지만 다음에 ㅠㅠ,['#이성당군산오면'],2021-02-04,0,Gunsan
5,"#이성당 #슈크림빵나도 드디어 이성당 슈크림빵 먹었당!!!!!진짜 슈크림빵 미친놈,,,, 미친맛,,,,,제발 단팥빵 야채빵 말구 얘도 꼭 사세요들ㅠㅠㅠ내가 먹어본 슈크림중에 제일 농도가 찐한거 같다🤭뭐랄까 호로록하는 크림이 아니고 되직한 느낌!!심지어 바닐라빈도 눈에 보일정도로 슝슝 박혀있구요💛완전 달달해서 얘는 무조건 우유랑 소울메이트 그 자체,,,,빵피도 맛있어서 행복해지는 맛ㅎ❗️함 튼 무 조 건 이 성 당 슈 크 림 빵 하 세 요❗️...#또빵_군산 #군산여행 #군산맛집 #군산카페 #군산 #빵집투어 #빵지순례 #크림빵 #슈크림 #롯데월드몰 #잠실맛집 #송파맛집","['#이성당', '#슈크림빵나도', '#또빵_군산', '#군산여행', '#군산맛집', '#군산카페', '#군산', '#빵집투어', '#빵지순례', '#크림빵', '#슈크림', '#롯데월드몰', '#잠실맛집', '#송파맛집']",2020-08-10,0,이성당
6,#이성당 #야채빵since1945 군산 대표 노포빵집의 투톱 시그니처 야채빵📍 이성당🏷 야채빵💳 2000원🚶🏻 전북 군산시 중앙로 177#미식백과_군산#미식백과_빵편,"['#이성당', '#야채빵since1945', '#미식백과_군산', '#미식백과_빵편']",2021-09-28,0,이성당-국내 최고의 빵집이랍니다.
7,마지막 휴가를 행복하게 보내고 갑니다아직 3발남았다😁😄😆#여름방학 #여유만끽 #여름휴가 #소소한일상 #데일리 #하고싶은거하면서살자 #군산여행 #3박4일여행 #이성당 #이성당카페 #군산이성당 #군산맛집 #군산빵집 #군산이성당카페 #베이커리카페 #디저트카페 #분위기좋은카페 #쑥라떼 #앙슈페너 #빵넘맛나 #앙금선물세트 #고마워유잘먹을게요🤗 #일상 #일상소통 #소통 #맞팔선팔 #맞팔 #좋아요반사 #좋반 #좋아요,"['#여름방학', '#여유만끽', '#여름휴가', '#소소한일상', '#데일리', '#하고싶은거하면서살자', '#군산여행', '#3박4일여행', '#이성당', '#이성당카페', '#군산이성당', '#군산맛집', '#군산빵집', '#군산이성당카페', '#베이커리카페', '#디저트카페', '#분위기좋은카페', '#쑥라떼', '#앙슈페너', '#빵넘맛나', '#앙금선물세트', '#고마워유잘먹을게요🤗', '#일상', '#일상소통', '#소통', '#맞팔선팔', '#맞팔', '#좋아요반사', '#좋반', '#좋아요']",2021-08-05,0,군산 이성당
8,빵수니들을 위한 #빵킷리스트 🍞 전라도 유명 빵집들 모아왔으니까!하나씩 차례대로 정복가자🏃‍♂️🏃.@@어디부터 갈래!! 빨리골라!!!...#빵집 #베이커리카페 #베이커리 #순천빵집 #여수빵집 #광주빵집 #전주빵집 #군산빵집 #전남여행 #전북여행 #빵지순례 #빵지순례필수코스 #여행코스추천 #전라도여행 #빵순이모임 #포시즌팬트리 #조훈모빵집 #베비에르 #궁전제과 #이성당 #목월빵집 #명문제과 #여수당 #별빵 #풍년제과,"['#빵킷리스트', '#빵집', '#베이커리카페', '#베이커리', '#순천빵집', '#여수빵집', '#광주빵집', '#전주빵집', '#군산빵집', '#전남여행', '#전북여행', '#빵지순례', '#빵지순례필수코스', '#여행코스추천', '#전라도여행', '#빵순이모임', '#포시즌팬트리', '#조훈모빵집', '#베비에르', '#궁전제과', '#이성당', '#목월빵집', '#명문제과', '#여수당', '#별빵', '#풍년제과']",2020-11-10,0,
9,오랜만에 마미랑 힐링힐링👫🏻...#마미 #데이트 #성공적 #힐링 #군산 #서천 #장항횟집 #말해뭐해 #👍🏻 #평일 #급데이트 #이성당 #단팥빵 #빵투어 #🥖 #은파호수공원 #다리봉쇄 #썩을놈들 #일상 #일상스타그램 #selfie #selstagram,"['#마미', '#데이트', '#성공적', '#힐링', '#군산', '#서천', '#장항횟집', '#말해뭐해', '#👍🏻', '#평일', '#급데이트', '#이성당', '#단팥빵', '#빵투어', '#🥖', '#은파호수공원', '#다리봉쇄', '#썩을놈들', '#일상', '#일상스타그램', '#selfie', '#selstagram']",2021-10-21,0,전북 군산시
