,content,hashtag,date,like,place
0, ,[],2021-05-22,0,경부고속도로 금강휴게소
1, ,[],2019-07-23,0,금강휴게소
2, ,[],2021-06-12,0,경부고속도로 금강휴게소
3,.이번주도 어쩌다보니 군산🍊캠프닉 할 장소로 추천 받은 곳.조용하니 참 좋네요.밖에서 먹으니까 뭘 먹어도 맛있규.비가 그쳐서 너모나 다행쓰☺️-#캠프닉 #주말일상 #군산여행 #군산나들이#금강시민공원 #금강휴게소,"['#캠프닉', '#주말일상', '#군산여행', '#군산나들이', '#금강시민공원', '#금강휴게소']",2021-06-26,0,Gunsan
4,쌍커플잃고 더욱 강아지스러워졌다#금강휴게소,['#금강휴게소'],2018-07-16,0,
5,휴게소 미친뷰💙#금강유원지#금강휴게소#드라이브#우연히만난뷰맛집#뷰맛집#대전드라이브#당일치기#일요일#힐링#휴식#일상,"['#금강유원지', '#금강휴게소', '#드라이브', '#우연히만난뷰맛집', '#뷰맛집', '#대전드라이브', '#당일치기', '#일요일', '#힐링', '#휴식', '#일상']",2021-07-18,0,금강휴게소
6,휴게소 자체가 명소 였던 금강휴게소 😳#금강휴게소 #휴게소명소 #휴게소맛집 #이영자휴게소,"['#금강휴게소', '#휴게소명소', '#휴게소맛집', '#이영자휴게소']",2019-07-22,0,금강휴게소
7,#유채꽃밭#금강유채꽃#유채꽃#금강유원지#금강휴게소#어제사진...어제..어머니 병원 진료 마치고..잠깐 #드라이브 겸..#산책 ..유채꽃밭..산책하고 옴..ㅎ작년엔 축제때도 왔었는데.....올해는 코로나때문에..축제도 취소되고.....아쉬움에..사람들 없을때..살짝..산책 겸..공기만 마시고 왔음..ㅎ...진정한 유채꽃 사진은..이따 올려야지..😊...#초록초록 하니..좋네~ㅎ#선팔 #맞팔 #좋아요 #좋반 #소통 #인친 #선팔하면맞팔 #여행스타그램 #드라이브그램 #먹스타그램 #맛집스타그램 #여행 #맛집 #대전맞팔,"['#유채꽃밭', '#금강유채꽃', '#유채꽃', '#금강유원지', '#금강휴게소', '#어제사진...어제..어머니', '#드라이브', '#산책', '#초록초록', '#선팔', '#맞팔', '#좋아요', '#좋반', '#소통', '#인친', '#선팔하면맞팔', '#여행스타그램', '#드라이브그램', '#먹스타그램', '#맛집스타그램', '#여행', '#맛집', '#대전맞팔']",2021-04-21,0,Okcheon
8,충남 아산 출장업무 마치고 내려오는 길금강휴게소단골 포장마차집에서~~♡~도리뱅뱅 ~역시 도리뱅뱅은 금강휴게소에서 먹어야 제맛이 납니다.,[],2021-08-12,0,금강
9,#금강휴게소 #잠시여유 #평화롭다😄,"['#금강휴게소', '#잠시여유', '#평화롭다😄']",2021-10-21,0,
10,#금강휴게소 #20211014,"['#금강휴게소', '#20211014']",2021-10-20,0,
11,#금강휴게소 #첫여행#내아들 #아들바보#아들바보아빠#아들스타그램,"['#금강휴게소', '#첫여행', '#내아들', '#아들바보', '#아들바보아빠', '#아들스타그램']",2021-10-19,0,
12,"#논산 #논산반야사 #강경젖갈시장#논산가볼만한곳 #옥녀봉 #봉수대 #한국최초침례교예배지 #금강휴게소 #이모들이랑 #건강기원 #건강할때더놀기울 이모들 항상 건강하소서울 엄마는 이모들이랑 함께할 때 더 즐거우심차로 이동하는 내내 ""쟁반없는 쟁반노래방""어릴 적 불렀다가 잊혀진 동요 모두 소환! 🤣🤣울 이모들 넘 즐거워난 지금...6일째 연속 알콜 주입~~","['#논산', '#논산반야사', '#강경젖갈시장', '#논산가볼만한곳', '#옥녀봉', '#봉수대', '#한국최초침례교예배지', '#금강휴게소', '#이모들이랑', '#건강기원', '#건강할때더놀기울']",2021-10-19,0,
