,content,hashtag,date,like,place
0,"(광고)지만 직접 다녀오고⁣소개하는 진정한 찐맛집!⁣⁣샤로수길 마이무 (❁´◡`❁)⁣⁣샤로수길의 소개팅 데이트 명소! ✔⁣여러 방송과 후기들로 입증된 맛집! ✔⁣이색적이고 미국스러운 메뉴 라인업! ✔⁣정원이 있고 테라스에서 식사 가능! ✔⁣⁣자기야, 우리 여기 가자~! 👀👀⁣⁣😊 네이버 예약 후 방문 시⁣핸드선풍기 또는 에이드 중⁣하나를 제공해드립니다!⁣⁣* 핸드선풍기 선착순 제공!⁣⁣•·················information·····················•⁣⁣🏠  마이무⁣💌  예약문의 02-882-8933⁣🛣  서울 관악구 낙성대로 22-10⁣⏰  매일 11:30-22:00 (연중무휴)⁣⏰  평일 브레이크타임 14:30-17:00⁣⏰  연중무휴 / 주말 브레이크타임 X⁣🚗  모힝낙성대점 앞 공영주차장 이용가능!⁣⁣•··························•·······························•⁣⁣#샤로수길맛집 #샤로수길데이트 #샤로수길브런치 #낙성대맛집 #낙성대역맛집 #서울대입구역맛집 #관악구맛집 #스테이크하우스 #마이무","['#샤로수길맛집', '#샤로수길데이트', '#샤로수길브런치', '#낙성대맛집', '#낙성대역맛집', '#서울대입구역맛집', '#관악구맛집', '#스테이크하우스', '#마이무']",2021-08-18,0,
1,"(광고)지만 직접 다녀오고⁣소개하는 진정한 찐맛집!⁣⁣샤로수길 마이무 (❁´◡`❁)⁣⁣샤로수길의 소개팅 데이트 명소! ✔⁣여러 방송과 후기들로 입증된 맛집! ✔⁣이색적이고 미국스러운 메뉴 라인업! ✔⁣정원이 있고 테라스에서 식사 가능! ✔⁣⁣자기야, 우리 여기 가자~! 👀👀⁣⁣😊 네이버 예약 후 방문 시⁣핸드선풍기 또는 에이드 중⁣하나를 제공해드립니다!⁣⁣* 핸드선풍기 선착순 제공!⁣⁣•·················information·····················•⁣⁣🏠  마이무⁣💌  예약문의 02-882-8933⁣🛣  서울 관악구 낙성대로 22-10⁣⏰  매일 11:30-22:00 (연중무휴)⁣⏰  평일 브레이크타임 14:30-17:00⁣⏰  연중무휴 / 주말 브레이크타임 X⁣🚗  모힝낙성대점 앞 공영주차장 이용가능!⁣⁣•··························•·······························•⁣⁣#샤로수길맛집 #샤로수길데이트 #샤로수길브런치 #낙성대맛집 #낙성대역맛집 #서울대입구역맛집 #관악구맛집 #스테이크하우스 #마이무","['#샤로수길맛집', '#샤로수길데이트', '#샤로수길브런치', '#낙성대맛집', '#낙성대역맛집', '#서울대입구역맛집', '#관악구맛집', '#스테이크하우스', '#마이무']",2021-08-25,0,
2,"#주말에도 #마이무 마이무~ #집콕마이무(안먹으면 손해)⠀☝️주말주문 가능⠀✌️9,700원(up) 주문시 진주 전지역 무.료.배.달(시내->가좌동,평거동,충무공동 등 가능)( ※일부지역 제외)⠀🤟소고기불초밥, 누텔라 크로플, 땡초치즈스틱 등 총 30종류의 메뉴 주문 가능🤭🤭🤭⠀주문방법 : 프로필 링크 참조. 카톡간편주문 가능(🔍 진주 마이무 푸드존)","['#주말에도', '#마이무', '#집콕마이무(안먹으면']",2020-12-12,0,
3, ,[],,0,
4,"#자매스타그램.#샤로수길 이라고 들어보셨어요?전 사실 첨..ㅋㅋ 서울대 근처에 카페, 식당들이 있는 가로수길같은 거리인데, 서울대  마크가 ""샤"" 처럼 생겨서 샤로수길이래요. ㅋㅋㅋ샤로수길 #스페인식당 #마이무.인테리어도 예쁘고 음식도 괜찮은데, 아..서비스는 좀.........불친절한 건 아니지만..음식도 넘 오래 기다리고, 테이블 정리해주는 것도 넘 넘 오래 걸리고. 좀 심하게..ㅎㅎ그래도 즐거웠던 #런치타임.#글렌다블룸 #글로우백은 오늘 GS홈쇼핑 밤10시 방송한대요.....#김자매 #샴공슈즈 #맛점 #김시스터 #빠에야 #kimsister #sistergram #lunchoftheday","['#자매스타그램.', '#샤로수길', '#스페인식당', '#마이무.인테리어도', '#런치타임.', '#글렌다블룸', '#글로우백은', '#김자매', '#샴공슈즈', '#맛점', '#김시스터', '#빠에야', '#kimsister', '#sistergram', '#lunchoftheday']",2017-09-16,0,마이무
5,다들 맛점 하세요❤️맛있는거 먹을땐 세상 젤 행복 🐷전 이때 제대로 먹방...😳🐽🐽🐽...#맛있게먹으면0칼로리#샤로수길#마이무#스페인#스페니시레스토랑#분위기좋은곳#빠에야#감바스알아히요 #샹그리아#새우대박#먹스타그램🐷,"['#맛있게먹으면0칼로리', '#샤로수길', '#마이무', '#스페인', '#스페니시레스토랑', '#분위기좋은곳', '#빠에야', '#감바스알아히요', '#샹그리아', '#새우대박', '#먹스타그램🐷']",2019-04-26,0,마이무
6,"(광고)지만 직접 다녀오고⁣소개하는 진정한 찐맛집!⁣⠀⁣샤로수길 마이무(❁´◡`❁)⁣⠀⁣샤로수길의 소개팅 데이트 명소! ✔⁣여러 방송과 후기들로 입증된 맛집! ✔⁣이색적이고 미국스러운 메뉴 라인업! ✔⁣정원이 있고 테라스에서 식사 가능! ✔⁣⠀⁣자기야, 우리 여기 가자~! 👀👀⁣⠀⁣😊 네이버 예약 후 방문 시⁣핸드선풍기 또는 에이드 중⁣하나를 제공해드립니다!⁣⠀⁣* 핸드선풍기 선착순 제공!⁣⠀⁣•·················information·····················•⁣⠀⁣🏠마이무⁣💌예약문의 02-882-8933⁣🛣서울 관악구 낙성대로 22-10⁣⏰매일 11:30-22:00 (연중무휴)⁣⏰평일 브레이크타임 14:30-17:00⁣⏰연중무휴 / 주말 브레이크타임 X⁣🚗모힝낙성대점 앞 공영주차장 이용가능!⁣⠀⁣•··························•·······························•⁣⠀⁣⠀#샤로수길맛집 #마이무 #샤로수길데이트#샤로수길와인 #샤로수길파스타 #샤로수길바베큐 #낙성대맛집 #서울대입구역맛집 #관악구맛집 #바베큐맛집","['#샤로수길맛집', '#마이무', '#샤로수길데이트', '#샤로수길와인', '#샤로수길파스타', '#샤로수길바베큐', '#낙성대맛집', '#서울대입구역맛집', '#관악구맛집', '#바베큐맛집']",2021-06-09,0,
7,저녁은 #와인 맛집으로 #샤로수길맛집 #마이무 #스페인...#샤로수길 #서울 #샤로수길데이트 #샤로수길브런치 #데이트코스 #분위기 #카페 #f4f #파스타 #ootd #와인 #맛집 #먹스타그램 #일상 #열정도 #제주도 #연남동 #강남 #청담동 #팔로우 #맞팔 #선팔하면맞팔 #선팔 #fff #f4f,"['#와인', '#샤로수길맛집', '#마이무', '#스페인...', '#샤로수길', '#서울', '#샤로수길데이트', '#샤로수길브런치', '#데이트코스', '#분위기', '#카페', '#f4f', '#파스타', '#ootd', '#와인', '#맛집', '#먹스타그램', '#일상', '#열정도', '#제주도', '#연남동', '#강남', '#청담동', '#팔로우', '#맞팔', '#선팔하면맞팔', '#선팔', '#fff', '#f4f']",2019-05-20,0,Mymoo restaurant
8,집에서 해먹으면 이맛이 안나... 이스라엘 가정식이라는 에그인헬😍집에서 술안주로 해먹던건데 이렇게 레스토랑에서 보니 느낌이 달라ㅋㅋ,[],2019-04-06,0,Mymoo restaurant
9, ,[],,0,
