,content,hashtag,date,like,place
0,.#태화원 #찹쌀탕수육 25000원#하얀짜장 8000원#사천짜장 8000원#삼선짬뽕 8000원#고추짬뽕 8000원#차이나타운맛집 이라고 하면 바로 여기지작년인가 #중국식냉면 먹고 반했던집고추짬뽕이 불향도 나고 국물이 진해서 진짜 반해버림😍여기 메뉴 다 #성공적#차이나타운 #인천차이나타운 #자유공원 #중국집 #중국요리 #탕수육 #짬뽕 #짜장면 #먹방 #맛집  #먹스타그램 #맛스타그램 #인스타푸드 #푸드스타그램 #먹스타  #foodie #food #foodstagram #eatstagram #daily#따미_인천,"['#태화원', '#찹쌀탕수육', '#하얀짜장', '#사천짜장', '#삼선짬뽕', '#고추짬뽕', '#차이나타운맛집', '#중국식냉면', '#성공적', '#차이나타운', '#인천차이나타운', '#자유공원', '#중국집', '#중국요리', '#탕수육', '#짬뽕', '#짜장면', '#먹방', '#맛집', '#먹스타그램', '#맛스타그램', '#인스타푸드', '#푸드스타그램', '#먹스타', '#foodie', '#food', '#foodstagram', '#eatstagram', '#daily', '#따미_인천']",2018-04-21,0,
1,"🌼대전 중식당 태화원🌼대전 중구 중앙로112번길 43대전 중앙로, 중구청 근처(중구청에서 더 가깝다) 비건옵션, 채식지원 중식당 태화원. (태화장이랑 다름! 태화장은 대전역에) 여기는 오직 짬뽕, 짜장, 야채볶음밥, 버섯탕수만 비건으로 가능(마파두부도 논비건임) 사장님한테 요청하면 된다. 짬뽕에 정말 다양한 재료가 들어있음. 개인적으로 여기 버섯탕수가 대박이다. 태화장보다 더 빠삭하고 소스도 달콤하다!넓은 실내, 단체석 가능. 실내화장실O, 휠체어 입장 불가. 반려동반 불가능, 아이동반가능, 포장 가능(일회용품 제공), 주차가능 #대전의비건식당",['#대전의비건식당'],2021-06-16,0,Daejeon
2,맛동 3화 - 대전 태화원 : 제대로 된 탕수육을 먹다그렇게 지나가면서 봤는데이제야 가봄...이 곳을 추천해주신 분께 감사드리며맛동 3화는 대성공!!#대전#대흥동#태화원#중식#맛집#탕수육#짜장면#짬뽕#맛동#즐겁다,"['#대전', '#대흥동', '#태화원', '#중식', '#맛집', '#탕수육', '#짜장면', '#짬뽕', '#맛동', '#즐겁다']",2021-02-22,0,은행동거리
3,.🏡#태화원 신동엽아저씨가 넘 맛나게먹길래 바로 엄마집가서 흡입🥟사진올리면서도 침이고이는건 맛을 알기때문이것지🤤🤤...#동인천맛집 #신포동맛집 #차이나타운맛집 #자장면 #자장면맛집 #짜장면맛집 #차이나타운 #태화원 #중식당 #소고기유니짜장 #유니짜장 #유니짜장면 #일단시켜맛집 #배달고파일단시켜 #맛집 #먹방 #먹팔 #일상 #먹,"['#태화원', '#동인천맛집', '#신포동맛집', '#차이나타운맛집', '#자장면', '#자장면맛집', '#짜장면맛집', '#차이나타운', '#태화원', '#중식당', '#소고기유니짜장', '#유니짜장', '#유니짜장면', '#일단시켜맛집', '#배달고파일단시켜', '#맛집', '#먹방', '#먹팔', '#일상', '#먹']",2021-02-02,0,
4,인천에서 비건 식당을 찾기란 하늘의 별 따기만큼 어렵지만 그럼에도 불구하고 축복같은 공간이 있습니다.책방 모도에서 그리 멀지 않은 차이나타운 <태화원>은 다채로운 채식 메뉴가 준비되어 있습니다. 튀김 옷에 들어가는 계란도 미리 말씀드리면 빼주신다고 합니다.오늘도 책방 모도 오후 1시부터 9시까지 열려 있습니다. 점심 맛있게 드시고 이따 만나요!#차이나타운 #태화원 #비건식당 #비건,"['#차이나타운', '#태화원', '#비건식당', '#비건']",2019-06-19,0,인천차이나타운
5,.신동엽님 몇 십년 단골 집이라고신랑이 데리고 온 #태화원 👍🏻.전복짬뽕이 끝내준다며 극찬을 ㅎㅎ..#인천맛집#차이나타운맛집 #찹쌀탕수육#전복짬뽕#유니짜장#볶음밥,"['#태화원', '#인천맛집', '#차이나타운맛집', '#찹쌀탕수육', '#전복짬뽕', '#유니짜장', '#볶음밥']",2021-09-20,0,인천차이나타운 태화원
6,China town에서 ㅉㄲ🍜.....#인천 #인천여행 #차이나타운 #태화원,"['#인천', '#인천여행', '#차이나타운', '#태화원']",2021-05-06,0,"Incheon, Korea"
7,둘이서 중국요리 이것저것 먹고싶을때 가게 되는 집. 코스요리 가성비가 좋음#인천차이나타운 #태화원 #차이나타운태화원 #인천차이나타운맛집 #중국집성애자,"['#인천차이나타운', '#태화원', '#차이나타운태화원', '#인천차이나타운맛집', '#중국집성애자']",2019-07-06,0,인천차이나타운
8,인천 차이나타운에서 먹은 인천 향토짜장면#수요미식회맛집 #태화원 #향토짜장 #차이나타운 #인천,"['#수요미식회맛집', '#태화원', '#향토짜장', '#차이나타운', '#인천']",2021-05-21,0,
9,#태화원 #차이나타운맛집,"['#태화원', '#차이나타운맛집']",2021-10-21,,
10,나한테 왜 그래요?내가 얼마나 자랑을 하고 추천을 했는데…오늘도 얼마나 기대를 하고 왔는데… 뭐가 문제지….뭐가 잘못된거지?점심?사람?마음?시간?... 나한테 왜 그랬어요?#태화원#점심#슬픔#맛집#탕수육#사천짜장,"['#태화원', '#점심', '#슬픔', '#맛집', '#탕수육', '#사천짜장']",2021-10-19,0,대흥동
11,https://blog.naver.com/f-consultant/222541635792#일상 #매일 #Daily #일기 #소중함 #감사함 #내돈내산 #인천여행 #인천투어 #인천먹방 #데이트코스 #가족나들이 #차이나타운 #인천차이나타운 #차이나타운주차장 #중국음식 #럭키차이나 #하얀짜장 #짬뽕 #육즙만두 #고기만두 #새우만두 #태화원 #무료주차 #양꼬치 #쯔란 #홍두병 #후루탕 #먹방 #12지상,"['#일상', '#매일', '#Daily', '#일기', '#소중함', '#감사함', '#내돈내산', '#인천여행', '#인천투어', '#인천먹방', '#데이트코스', '#가족나들이', '#차이나타운', '#인천차이나타운', '#차이나타운주차장', '#중국음식', '#럭키차이나', '#하얀짜장', '#짬뽕', '#육즙만두', '#고기만두', '#새우만두', '#태화원', '#무료주차', '#양꼬치', '#쯔란', '#홍두병', '#후루탕', '#먹방', '#12지상']",2021-10-19,0,
12,오늘 들린 인천차이나타운~월병 참 오랜만에 먹어본다~#인천차이나타운 #차이나타운 #월병 #태화원 #손덕준셰프 #단골집 #중식 #유니짜장 #인천향토짜장 #일상그램 #일상스타그램 #일상 #광고팔로우금지,"['#인천차이나타운', '#차이나타운', '#월병', '#태화원', '#손덕준셰프', '#단골집', '#중식', '#유니짜장', '#인천향토짜장', '#일상그램', '#일상스타그램', '#일상', '#광고팔로우금지']",2021-10-17,0,
13,인천차이나타운 #태화원에서유니짜장먹고 몬가 아쉬워서 그냥짜장면추가요~~ #군만두는 필먹~해물짬뽕은 그다지...#차이나타운 #인천차이나타운 #태화원 #인천바다 #인천바람 #월미도 #짜장면 #유니짜장 #군만두 .⚘꽃보다부동산 🏘,"['#태화원에서유니짜장먹고', '#군만두는', '#차이나타운', '#인천차이나타운', '#태화원', '#인천바다', '#인천바람', '#월미도', '#짜장면', '#유니짜장', '#군만두']",2021-10-17,0,
14,"예상치 못한 토요일 날씨!너무 추워서 돌아다닐 생각도 못하고,밥먹고 차마시고신포시장으로 고고!오늘하루가 끝나버리네~~🤣....#토요일#춥다#태화원#C27","['#토요일', '#춥다', '#태화원', '#C27']",2021-10-16,0,인천 차이나타운
15,"인천 차이나 타운_1 🥮.다 늦게 저녁 먹으러 건너간 차이나 타운 🥢🥡우빈이가 짬뽕이랑 탕슉 먹고 싶대서 춍춍태화원 유니짜장이랑 짬뽕 그리고 찹쌀 탕슉.난 멘보샤를 먹고 싶었지만 🍤점심에 먹은 타코 때문에 배찢 상태라음식에 1도 손을 댈 수 없었다는 거쥬 😔.밥 먹자마자 너무 자연스레 중국제과 담으로수제월병, 왕공갈빵, 펑리수, 누가크래커골고루 담아 한아름 들고 나왔쥬 😳.#차이나타운#태화원#중국제과담","['#차이나타운', '#태화원', '#중국제과담']",2021-10-11,0,
16,#인천차이나타운 #인천맛집 #태화원 #삼선짬뽕맛집 #홍두병,"['#인천차이나타운', '#인천맛집', '#태화원', '#삼선짬뽕맛집', '#홍두병']",2021-10-11,0,"Incheon, Korea"
17,오늘도 달린다!!! #태화원 #고량주 #찡따오오늘은 왠지 마라톤이 될거같음…….,"['#태화원', '#고량주', '#찡따오오늘은']",2021-10-11,0,
18,휴일 아침 해장하러 GoGo인천 차이나 타운으로 GoGo태화원로 GoGo....#태화원 #차이나타운맛집 #차이나타운짬뽕맛집 #차이나타운태화원 #코로나좀끝나라,"['#태화원', '#차이나타운맛집', '#차이나타운짬뽕맛집', '#차이나타운태화원', '#코로나좀끝나라']",2021-10-11,0,인천 차이나타운
19,#마파두부 #청구마파두부 #태화원 #비건 #베지테리언 #채식 #mapotofu #veganmapotofu #vegan #vegetarian #ahimsa #mindfulness #mindfulliving #mindfullife,"['#마파두부', '#청구마파두부', '#태화원', '#비건', '#베지테리언', '#채식', '#mapotofu', '#veganmapotofu', '#vegan', '#vegetarian', '#ahimsa', '#mindfulness', '#mindfulliving', '#mindfullife']",2021-10-11,0,
20,#한화 #한화이글스 #불꽃투혼 #불꽃모먼트 #인천 #차이나타운 #맛집 #태화원 #짜장면 #유니짜장 #깐쇼새우 #쯔양먹방때문이야🤦‍♀️ #사탕수수쥬스 #천연 #건강도 맛도 일석이조 먹방~,"['#한화', '#한화이글스', '#불꽃투혼', '#불꽃모먼트', '#인천', '#차이나타운', '#맛집', '#태화원', '#짜장면', '#유니짜장', '#깐쇼새우', '#쯔양먹방때문이야🤦\u200d♀️', '#사탕수수쥬스', '#천연', '#건강도']",2021-10-11,0,인천 차이나타운
21,#오늘은짜장면먹는날 #태화원 #유니짜장 #사천짜장 #볶음밥 #맛있네,"['#오늘은짜장면먹는날', '#태화원', '#유니짜장', '#사천짜장', '#볶음밥', '#맛있네']",2021-10-11,0,인천 차이나타운
22,21.9.27.엎어지면 코 닿을 거리의 중국집짬뽕 좋아하는 나에게 너무 좋은 곳~~#대전 #대흥동 #중국집 #태화원,"['#대전', '#대흥동', '#중국집', '#태화원']",2021-10-10,,
23,".차이나타운 가면 맨날 어디가 어디가🤭..태화원, 이제 딱 여기로 정해버림❤..쯔양도 왔다가고 신동엽단골집으로도 유명하대여근데 왜 난 이제 안거지?ㅋㅋ유니짜장 삼선짬뽕 찹쌀탕수육이 시그니처!근데! 비건식이 가능하대여😚..그래서 비건짜장으로 주문해버림야채가득 콩햄이 들어있어서 넘나 건강한느낌!삼선짬뽕은 이제 여기라고 엄지척해주심👍..나올때 대기줄이 어마어마했다요?진짜 맛있게 먹은 비건식이엿다구요!근데 비건짜장만 있는게 아니라 짬뽕 볶음밥 등 다 가능하대용💕",[],2021-10-09,0,인천 차이나타운
24,"🌿인천 속 비건 맛집 추천🌿맛있는 음식을 먹으면서 환경도 보호하고 싶다면 여기로❤⠀1️⃣ #더비기닝 (📸1~4)개항로에 위치한 인천핫플🤗분위기도 맛도 둘다 좋아서 재료 소진이 빠르니하루 이틀전에 미리 예약하는 것을 추천해요🙏📍 인천 중구 개항로 81⠀2️⃣ #태화원 (📸5~8)짜장면 집에 비건 메뉴가 있다고⁉TV에도 수차례 소개된 이곳은 채식 메뉴판이 따로 있어요!메뉴도 다양하고 흔치 않아 인천여행오면 여긴 필수 👍👍*채식 메뉴는 사진과 다를 수 있습니다📍 인천 중구 차이나타운로59번길 10⠀✨(인스타그램) @green.peace_goyo님, @muk_so.o님,@earlchuvegan님, @aroa_oe님, @yam._.burge님,@yenachuchu님, @kdk33211님⠀ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ인천여행에 #인천여행마켓 을 태그해주시면인천여행마켓 직원들이 달려갑니다 👀💨ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ⠀⚠️[코로나 바이러스 방역수칙]⚠️✔흐르는 물에 비누로 손 씻기!✔ 씻지 않은 손으로 눈, 코, 입 만지지 않기!✔ 기침이나 재채기 시 옷소매나 휴지로 입과 코를 가리기!✔ 의심증상 발생 시 신고하기!!⠀⛔ 현재 사회적 거리두기가 격상됨에 따라안전한 랜선여행을 추천드립니다!","['#더비기닝', '#태화원', '#인천여행마켓']",2021-10-07,0,"Incheon, Korea"
25,아키라 🕊혼자 차 마시고 책 읽기 좋을것같은 ㅡㅡㅡ#소확행 #소소하지만확실한행복 #아키라 #akira #차이나타운 #개항로 #개항로카페#인천카페 #아키라카페 #태화원 #친구 #일상 #ootd #daily #lovely #루프탑카페 #루프탑 #babyinsta #좋아요 #좋아요반사,"['#소확행', '#소소하지만확실한행복', '#아키라', '#akira', '#차이나타운', '#개항로', '#개항로카페', '#인천카페', '#아키라카페', '#태화원', '#친구', '#일상', '#ootd', '#daily', '#lovely', '#루프탑카페', '#루프탑', '#babyinsta', '#좋아요', '#좋아요반사']",2021-10-07,0,AKIRA Coffee アキラコーヒー
26,고독한 대식가 - 중식편#태화원 탕수육이 특이하고 맛있었다. 찹쌀이랑 그냥 탕수육이 있었는데 일반탕수육으로 시켰다. 원래는 찍먹위주로 탕수육을 먹는데 이 탕수육은 부먹이 좀 더 맛있는 것 같기도... 튀김옷을 뭘로 했는지 고소한 향이 강하게 났다. 소스가 닿지 않은 쪽은 과자같은 살짝 단단하면서 바삭한 식감이였고 소스가 부어진 쪽은 빵 같은 식감이였다.,['#태화원'],2021-10-06,0,
27,올리진 않았지만 그동안 열심히 먹고 다닌 #비건1. #제주비건옵션 #밥짓는시간 #두반장가지덮밥 - 너무 맛있어서 환호함2. #인천비건옵션 #태화원 #비건잡채밥 - 만족스러웠다3. #연남동비건 #플랜트 #팔라펠보울 - 이태원점엔 없다! 연남점 한정!#vegan #비건식당추천 #비건맛집 #나의비거니즘일기,"['#비건1.', '#제주비건옵션', '#밥짓는시간', '#두반장가지덮밥', '#인천비건옵션', '#태화원', '#비건잡채밥', '#연남동비건', '#플랜트', '#팔라펠보울', '#vegan', '#비건식당추천', '#비건맛집', '#나의비거니즘일기']",2021-10-06,0,
