,content,hashtag,date,like,place
0,..어후 사진보니까군침돌고 또 국물생각나..🥲.살아있는전복에.새우.문어.딱새우꽃게.홍합.조개 들어갔으니 무슨말이 필요있나요.칼국수는 맑은탕 세상시원한국물 후루룩 쩝쩝박사 끝도없이 들이킴 하아😋라면은 생면이라 더 쫄깃탱탱 진심 맛있었고요ㅠ여행가서는 다이어트하는거 아니잖아요🤣ㅋㅋㅋㅋㅋ.아쉬울까봐 통한치튀김도 시켰더니 단호박튀김.양파튀김.새우튀김도 들어있어서너무 푸짐해서 놀랬는데 저걸 다 먹고 나옴ㅋㅋㅋㅋ.여기 오기전에는 함덕해수욕장가서 근처 마늘바게트 맛집 #오드랑베이커리 찍고 시그니처 #마농바게트 🥖사러 갔었어요친구가사준 무화과깜빠뉴도 엄청맛있음😍 빵순이될뻔ㅋㅋ.빵순이친구를 위해 깨알 빵쇼핑까지다 계획안에 있었지말입니다!!알찬 혜진투어 입니동🤭ㅋㅋㅋ.마늘바게트 더못사온거 진심 후회중🥲서울와서 남편하고 커피에 순삭했거든여ㅎㅎ.#문개항아리 #조천맛집 #문개항아리조천본점 #바다보면서 #해물통칼국수 #해물통라면 🍜 #한치튀김 #마지막식사 #별기대안했는데 #대만족,"['#오드랑베이커리', '#마농바게트', '#문개항아리', '#조천맛집', '#문개항아리조천본점', '#바다보면서', '#해물통칼국수', '#해물통라면', '#한치튀김', '#마지막식사', '#별기대안했는데', '#대만족']",2021-06-04,0,문개항아리
1,제주 조천 해안도로따라 드라이브오다보니  정말 아기자기풀도이쁘고 바다도 이쁘고풍경이아름답다 사진찍은곳은 문개항아리 조천 점인데  꽤나 유명한 맛집인가보다  주위에  바다물길다리도 있고 전망대도있는구석구석 안이쁜곳이  없다문개항아리 다음엔 꼭 먹어봐야지~^^#문개항아리#조천해안도로 # 조천드라이브#문개항아리조천본점 #제주여행#제주조천맛집,"['#문개항아리', '#조천해안도로', '#문개항아리조천본점', '#제주여행', '#제주조천맛집']",2021-10-11,0,
2,제주 도착. 첫끼로 문개항아리. 비쥬얼만큼이나 맛도 좋다. #문개항아리조천본점 #문어라면 #반반라면 #제주여행,"['#문개항아리조천본점', '#문어라면', '#반반라면', '#제주여행']",2021-06-17,0,
3,#제주도 #제주도맛집 #힐링 #힐링여행#문개항아리 #문개항아리조천본점 #문어라면 #반반튀김,"['#제주도', '#제주도맛집', '#힐링', '#힐링여행', '#문개항아리', '#문개항아리조천본점', '#문어라면', '#반반튀김']",2021-05-17,0,
4,"😍제주 여행 2-3일차 음식 편#문개항아리조천본점오픈 시간 맞춰 달려가서 모닝 해물라면과 반반튀김(한치, 문어, 새우)코로나때문에 오픈 시간에 가면 한산할 줄 알았는데 대오산😭세상 바글거리고, 코로나 매너 안내 스티커가 무색하게 자리에 앉자마자 마스크 벗고 생 난리고, 지인들 두 테이블에 나눠 앉아 5인이상 집합금지도 안지켜짐반반튀김 너무 맛있었다. 또 생각남😆해물라면에 들어가는 문어가 질겨서 잘게 잘라 먹으라고 안내하며, 국물과 면은 맛있지만, 비주얼 중심의 해물이 많이 들어갈 뿐 먹을만한건 많지 않다. 1인분짜리 만들어지면 모를까 재주문은 안 할 듯.#삼다버거맛도 좋고 비주얼도 좋고 분위기도 좋았지만, 패티가 부스스 흐트러진다.패티 만드는 법을 배우셔야 할 듯😢.#오가네전복설렁탕오전 8시 오픈오후 라운딩인데 점심 식사 시간이 애매해서 아침을 든든하게 먹기로 했다.전복설렁탕, 3색만두, 전복물회냉면으로 구성된 2인 A세트에는 제대로 만들어진 전복죽도 포함되어있어 든든한 아침 메뉴로 합격점👍🏼재방문 의사있음😁#제주맛집 #제주맛없집 #코로나방역지침 #함덕맛집 #김녕해수욕장맛집 #김녕해수욕장 #함덕해수욕장","['#문개항아리조천본점오픈', '#삼다버거맛도', '#오가네전복설렁탕오전', '#제주맛집', '#제주맛없집', '#코로나방역지침', '#함덕맛집', '#김녕해수욕장맛집', '#김녕해수욕장', '#함덕해수욕장']",2021-05-24,0,
5,제주도 마지막날…💜아…여긴 다시 가야 할 곳…😆😁칼국수는 반반 가능하고안매운 육수는 아이들도 먹을 수 있어요제주도에서흑돼지나 회가 지겹다면 여기 강추…👍#제주문개항아리 #문개항아리 #문개항아리조천본점 #해물칼국수#문어라면#문어튀김#튀김은꼭드세요 #제주도맛집#제주도여행#여름방학#교령겸서네가족여행,"['#제주문개항아리', '#문개항아리', '#문개항아리조천본점', '#해물칼국수', '#문어라면', '#문어튀김', '#튀김은꼭드세요', '#제주도맛집', '#제주도여행', '#여름방학', '#교령겸서네가족여행']",2021-08-12,0,제주 함덕 문개항아리
6,"3박4일 제주동부여행 끝아숩아숩숙소에서 흑돼지, 모듬회, 딱새우회 #동남팔팔회센타#오르다카페#가시아방 돔베국수수영하며 #흑돼지박스 #제주로운청해원 물회 #삼다장 👍#놀놀플레이그라운드 (커피 테린느)숙소에서 #섭지코지화덕피자#오조해녀의집 전복죽, 문어숙회 #성산해촌#페어리카페 #문개항아리조천본점 👍맛있었던 제주여행배가 대단히 고프지않아 적당히만시켰던삼다장이 참 아쉽다진짜진짜 맛있네우리 간장게장 딱새우장 전복장약간 생물? 처음먹은날이번여행을 통해 알게된 우리는 해산물을 굉장히 좋아한다특히 전복 문어를 좋아한다 회도 먹기시작하면 참 잘먹을듯😊내가 차린 음식만 올리지만이번 #제주여행음식 은 기록하구픔🤗카페들은 다 만족스러웠다","['#동남팔팔회센타', '#오르다카페', '#가시아방', '#흑돼지박스', '#제주로운청해원', '#삼다장', '#놀놀플레이그라운드', '#섭지코지화덕피자', '#오조해녀의집', '#성산해촌', '#페어리카페', '#문개항아리조천본점', '#제주여행음식']",2021-09-12,0,
7,"⠀⠀⠀⠀#제주 [ #문개항아리조천본점 ] 에 다녀왔어요![ #문어라면 ] 먹었습니다.🙊 문어가 정말많고, 라면으로 정말 맛있어요 !!⠀⠀⠀⠀개인적으로 라면 맛집가면 짬뽕맛나서 안좋아하는데, 여기는 진짜 라면 고유의 맛집 인정해요 ! 개인적으로 문어나 오징어 류를 안좋아해서 문어양이 많아 향이 조금 진했지만. 해산물 좋아하시는 분들은 정말 좋아하실 것 같아요!⠀⠀⠀⠀특히 국물과 면이 너무 맛있습니다. 라면 면이 진짜 예술 ~⠀⠀⠀⠀#제주 #제주라면 #해물라면 #제주해물라면 #문어라면 #조천 #제주조천맛집 #제주얌얌 #라면얌얌 #한식얌얌","['#제주', '#문개항아리조천본점', '#문어라면', '#제주', '#제주라면', '#해물라면', '#제주해물라면', '#문어라면', '#조천', '#제주조천맛집', '#제주얌얌', '#라면얌얌', '#한식얌얌']",2021-07-16,0,제주 함덕 문개항아리
8,먹거리의 추억 많이도 즐겼구나^^ #피쉬앤칩스 #카페태희 #순옥이네명가 #몰돗 #말고기 #코코넛커피 #현무암빵 #제주먹방여행🐷 #문어라면🐙🍜 #문개항아리조천본점,"['#피쉬앤칩스', '#카페태희', '#순옥이네명가', '#몰돗', '#말고기', '#코코넛커피', '#현무암빵', '#제주먹방여행🐷', '#문어라면🐙🍜', '#문개항아리조천본점']",2021-08-09,0,Jeju
9,문개항아리 조천본점 앞 돌고래.#문개항아리조천본점 #제주돌고래,"['#문개항아리조천본점', '#제주돌고래']",2021-10-15,0,제주 함덕 문개항아리
10,신혼여행🍴#문개항아리 #문개항아리조천본점 #해물통라면 #모듬튀김 #신혼여행 #제주도여행,"['#문개항아리', '#문개항아리조천본점', '#해물통라면', '#모듬튀김', '#신혼여행', '#제주도여행']",2021-10-13,0,
11,마지막 만찬으로 적절...💕#문개항아리 #칼라 #문개항아리칼라 #칼국수 #라면 #해물라면 #문개항아리조천본점 #반반튀김 #새우튀김 #한치튀김 #문어튀김 #한라봉아이스크림 #해물라면맛집 #제주 #제주맛집 #재주도 #제주여행 #제주도여행 #제주도맛집 #해물칼국수 #저메추 #점메추,"['#문개항아리', '#칼라', '#문개항아리칼라', '#칼국수', '#라면', '#해물라면', '#문개항아리조천본점', '#반반튀김', '#새우튀김', '#한치튀김', '#문어튀김', '#한라봉아이스크림', '#해물라면맛집', '#제주', '#제주맛집', '#재주도', '#제주여행', '#제주도여행', '#제주도맛집', '#해물칼국수', '#저메추', '#점메추']",2021-10-11,0,문개항아리
12,문개항아리 일몰후 30분안에 문어 해루질.#문어해루질#문개항아리 #문개항아리조천본점,"['#문어해루질', '#문개항아리', '#문개항아리조천본점']",2021-10-11,0,제주 함덕 문개항아리
13,#피플카페 #문개항아리조천본점  여행끝,"['#피플카페', '#문개항아리조천본점']",2021-10-09,0,
14,해물칼국수#함덕#맛집 #푸짐하고#맛있다😋 #칼국수#해물칼국수#튀김맛집👍#문개항아리조천본점 #음식#맛#문개항아리🐙 #조천맛집 #바다뷰,"['#함덕', '#맛집', '#푸짐하고', '#맛있다😋', '#칼국수', '#해물칼국수', '#튀김맛집👍', '#문개항아리조천본점', '#음식', '#맛', '#문개항아리🐙', '#조천맛집', '#바다뷰']",2021-10-08,0,
