,content,hashtag,date,like,place
0,"[서울 미슐랭 2스타 TOP5]정성스러운 한끼를 맛볼 수 있는 미슐랭 2스타  TOP5입니다.한식을 현대적으로 재해석한 예술과 같은 식사, #권숙수 , 친근한 한식 요리에서 영감을 얻어 재해석한 #정식당 등서울 미슐랭 2스타 TOP5, 얼른 확인해봐요!📍1. 권숙수 - 서울 강남구 압구정로80길 372. 모수서울 - 서울 용산구 이태원로55가길 453. 정식당 - 서울 강남구 선릉로158길 114. 임프레션 - 서울 강남구 언주로164길 245. 알라프리마 - 서울 강남구 학동로17길 13 인본표지사진업체명 : 정식당함께 추억을 공유한 사람들@chocounniee @for_elly @lucky_yoon_ @imyunjinaa @youn_jji @joofoood @itstherealv #더핫플_top5#서울미슐랭맛집#서울맛집투어#서울맛집추천#서울가볼만한곳#미슐랭","['#권숙수', '#정식당', '#더핫플_top5', '#서울미슐랭맛집', '#서울맛집투어', '#서울맛집추천', '#서울가볼만한곳', '#미슐랭']",2021-07-27,0,"Seoul, South Korea - 서울"
1,".특별한 날엔 #미슐랭 선정 #레스토랑 에서 데이트하자!!!🍽️🍷프라이빗한 식사를 할 수 있는 🍽️🍷고급스러운 분위기 #파인다이닝 추천 @@나 데꼬가조-------------------------------------------------------------------------👇 레스토랑별 추가 설명 참고하세요 😊#정식당- 평일/주말 런치&디너 시간이 각기 상이하니 꼭 확인하고 가기!- 예약은 한달 전 오전 11시 기준 오픈!- 베지테리안 코스도 있으니 채식주의자들에게 강추!#콘피에르- 화~일요일 12:00 - 22:00 / 브레이크타임: 14:30 - 18:00- 월요일 휴무- 가성비 좋은 섬세한 파인다이닝 식사를 원한다면 추천!#드레스덴그린- 런치 12:00~15:00 / 디너 18:00~22:00- 네이버예약을 통해 부킹 가능!- 꽤 높은 가격만큼 특별한 날 근사한 다이닝 즐기기 너무 좋대 :D#옳음- 런치 12:00~15:00 / 디너 17:30~21:00- 네이버예약을 통해 부킹 가능!- 친절함과 맛에 두번 반하게 되는 코스 요리~!#에빠뉘- 매일 12:00~22:00 (일 휴무 /2, 4주 월 휴무)- 3개월 주기로 바뀌는 작가들의 작품을 감상하며 식사 가능!- 프랑스식 파인 다이닝의 강수,,,프렌치 맛보고싶다면 ㄱㄱ#익스퀴진-런치 12:00~15:00 / 디너 18:00~22:00 (매월 막주 일 휴무)- 캐치테이블을 통해 예약하는데 굉장히 빨리 마감되니 주의;;- 매장 테이블이 4석으로 적어서, 프라이빗한 식사를 원한다면 특히 추천!#무오키- 매일 12:00~22:00 (일 휴무 / 브레이크 타임 有)- 세계 여러 대륙의 복합적인 맛 경험이 가능하대!- 네이버예약으로 부킹 가능!#가온- 월,일요일 휴무 / 운영시간은 사이트 참조!- 공식 사이트에서 예약 가능함!- 현재는 잠시 휴무 중이니 참고~#이타닉가든-런치 12:00 - 14:30 / 디너 18:00 - 22:00 (월 휴무)- 5성급 호텔에서 먹는 깐지나는 파인다이닝,,,b- 매장 인테리어가 넘나 예쁨,,,식사하며 인생샷두 가넝!","['#미슐랭', '#레스토랑', '#파인다이닝', '#정식당-', '#콘피에르-', '#드레스덴그린-', '#옳음-', '#에빠뉘-', '#익스퀴진-런치', '#무오키-', '#가온-', '#이타닉가든-런치']",2021-09-16,0,
2,오늘도 더 맛있는 정식당🤤결기때마다 오는 우리를 기억하시고는정식당 시그니처 김밥을 서비스로…🤭💗(아 정식당 체고다…🤣👍)촛불 레터링도 너무 감사해요🥰🎂🎉#정식당#결기,"['#정식당', '#결기']",2021-09-15,0,Jungsik Cafe 정식카페
3,"유재석이다. 남녀노소 다 좋아할 맛이다. 디저트 싫어하는 사람도 좋아할 맛이다. 내가 그렇다. 세살애기부터 할미입맛까지 취향저격하는 디저트계의 유재석이다. -📍서울 청담동 #정식당 📍-[정식당 3부 - 디저트편 ][정식당 게시물은 3부작으로 작성 될 예정입니다.]-정식당의 상징이다. 김밥과 성게비빔밥과 더불어서 상징적인 존재다. 돌하르방 디저트 하면 정식당이다. 오죽하면 바로 밑층에 #정식카페 가 오픈했을까.-저격수다. 이 집 디저트 진짜 잘한다. 달콤한 맛 자체를 그닥 선호하지 않는 먹선생에게도 취향저격이 가능하다. 시각과 미각 그리고 마음 세가지 모두 다 꿰뚫렸다.-[돌하르방]흑임자초콜릿으로 코팅한 돌하르방 모양 안쪽에 쑥 무스와 팥 앙금이 채워져있다. 옆에 제주 우유 아이스크림이 곁들여져있다. 컨셉 제대로다. 제주도의 상징 돌하르방 옆에 제주우유 아이스크림. 제주도 그 자체 아닌가.-[대추블랑]밤으로만든 퓨레 위에 대추로 만든 아이스크림과 밤 스펀지케익을 얹어냈다. 옆에는 바닐라 튀일. 참고로 밀가루, 설탕, 버터, 달걀 흰자 등을 섞어서 만든 묽은 반죽을 오븐에 구워낸 뒤 곡선 모양으로 굳힌 프랑스식 과자이다. 솔직히 말해서 맛만 생각한다면 시그니처인 돌하르방 말고 대추블랑 주문하는 걸 추천한다. 이건 진짜 3살애기부터 할미입맛까지 취향저격 200%가능이다. 아이스크림과 튀일을 한번에 먹으면 에어팟도 안꽂은 귀에서 ‘에일리- Heaven’이 자동재생된다.-[뉴욕투서울]슈 안에 현미로 만든 크림, 바닐라아이스크림과 피칸튀일. 슈랑 아이스크림 튀일 조금씩 한입에 넣으면 최고의 하모니. 뉴욕필하모닉오케스트라삘.-디저트로 이렇게 긴 글을 쓸 줄은 몰랐다. 멋있다. 그리고 맛있다. -총평🌕🌕🌕🌕🌕풀문-[먹선생이 먹은 메뉴(3인기준)]런치5코스 98,000원(아스파라거스 추가차지 +10,000원)(성게비빔밥 추가차지 +10,000원X2)(한우 +25,000원)참치김밥 25,000원맛있는김밥 16,000원X3발렛 3,000원 (계좌이체/현금가능)-#다이닝 #정식당디저트 #돌하르방 #디저트 #디저트카페 #디저트맛집 #맛있는김밥 #청담동맛집 #압구정로데오맛집 #압구정맛집 #강남맛집 #먹선생강남존 #먹선생서울존 #먹선생다이닝존 #먹선생디저트존","['#정식당', '#정식카페', '#다이닝', '#정식당디저트', '#돌하르방', '#디저트', '#디저트카페', '#디저트맛집', '#맛있는김밥', '#청담동맛집', '#압구정로데오맛집', '#압구정맛집', '#강남맛집', '#먹선생강남존', '#먹선생서울존', '#먹선생다이닝존', '#먹선생디저트존']",2021-09-15,0,정식당
4,귀여워서 피드 박제🗿(돌하르방 먹는 거 맞아요)#무니박스_청담 #정식당,"['#무니박스_청담', '#정식당']",2021-04-23,0,정식당
5,"<미슐랭2스타 정식당 런치 4코스 미홀카페 후기 공유> -전체적으로 조화롭고, 맛은 있었지만 엄청 기가막히다 정도는 아니었다. 문어는 맛있지만 조금 질겼다. 성게비빔밥과 국밥은 호불호가 있을 듯 하다. 이베리코 돼지는 잡내 없이 부드러웠다. 생선도 소스와 잘 어울린다. 보토르메종과 임프레션이 더 좋았다.",[],2021-07-10,0,청담동 정식당
6,"만육처넌짜리 김밥,,, 쏘쏘,,,",[],2021-08-17,0,정식당
7,"안녕하세요. 정식당 에서 fine dining 경험이 필요한 요리학교 학생들 혹은 레스토랑 취업을 원하는 분들 상대로 하루 3-5 시간 정도 알바 하 실 분 찾고 있습니다. 주중 혹은 주말에 짧게 일하면서 fine dining 경험 하고 싶으신 분 연락 주세요. 기본 시급 이상 지급합니다. .seoul@jungsik.kr , 이메일 보내주세요.....#정식당 #알바 #경험하실분 #방학때뭐하니? #알바뛰자😁","['#정식당', '#알바', '#경험하실분', '#방학때뭐하니?', '#알바뛰자😁']",2021-07-11,0,청담동 정식당
8,"정식당(압구정로데오) ★★★★★ 3편 중 1편한줄평 : From New York to Seoul, 한식파인다이닝 개척자정식당은 2010년 코리아타운이 아닌 뉴욕 한 가운데퓨전한식을 알리고 국내에 한식파인다이닝을 정착시킨최초 1세대 CIA출신 임정식 셰프님의 사업장인데요💁오랜 시간동안 미슐랭 2스타를 선정 받고현재까지 2스타 위엄을 이어오고 있는명실상부 대한민국 한식파이닝의 대표주자입니다👍그러한 정식당이 최근 유투버나 블로거들로부터정체되어 있는 메뉴, 제한된 리뉴얼 등으로 네거티브한 리뷰를 받았는데요😰이에 내가 누구인지 보여주마 하는 심산이신지새롭게 그리고 맛있게 리뉴얼한 정식당을 다녀왔습니다😊 <아뮤즈 부쉬 5종>가운데에는 육회가 올라간 브리오슈 토스트가 자리를 잡고시계방향으로 매생이 능이버섯계란찜, 농어회, 한치먹물튀김, 엔쵸비샐러드부케, 사과소르베로가 쭉 자리를 잡고 있어요🙌육회가 올라간 브리오슈 토스트는 정말 겉바속촉으로트러플향도 과하지 물씬 풍기는게 너무 좋았고 그 위에 올라간 파마산 치즈가루가 꼬소하니 너무 맛있네요😍육회가 트러플향을 머금고 적당한 간이라 정갈하니 맛있어서미슐랭 1스타 한식 파이닝답다는 첫인상이였습니다👏나머지 아뮤즈부쉬는 시계방향으로 쭉 먹으면 되는데요👋두 번째 아뮤즈부쉬는 능이버섯계란찜입니다😲표고버섯 육수로 만든 계란찜 위에 능이버섯이 올라가는데요☝특유의 버섯향이 쿱쿱하지 않고 쌉쌀하면서도 고소한 맛을더욱 내주어 부드러운 계란찜과 달달함이 만나역시나 질감이 물컹하면서도 버섯향으로 입안을 즐겁게 해주네요😊세 번째는 농어회입니다농어회를 다시마로 감싸서 숙성시켰다는데숙성시키면 감칠맛이 더욱 올라가쥬!❤안에는 마늘 슬라이스와 묵은지가 들어가고위에는 마늘 종장아찌가 올라가는데요🙆저는 회는 그대로 먹는걸 좋아하지만가끔 백김치 쌈 싸먹는 그 맛도 아시죠?😉일식 대표적인 요리인 회 안에 한국의 대표적인 묵은지와 마늘이 들어가니그 오묘한 조화가 너무 잘 어울리는데요😍아무래도 농어회를 숙성시켰기 때문에이러한 숙성이 묵은지, 마늘장아찌 모두 피클 종류로역시 숙성되는 재료여서 그런지 둘의 조합이 정말 잘 어울리고 농어회만 먹었을 때 비는 공간을묵은지의 짭조름하면서도 시큼한 맛괌마늘 고유의 향으로 꽈악 채워주는게 인상적이였습니다💑세 번재는 한치 튀김인데요한치를 다져서 시소를 넣은 후에공처럼 뭉친 것인데요👋하얀 한치가 그러면 어떻게 검게 변한 것이냐?😲그 비결은 먹물빵가루를 겉에 묻혔기 때문인데요☝익스퀴진에서도 만났던 먹물을 활용한 아뮤즈부쉬가 생각나며아 역시나 맛있겠구나 생각이 보자마자 드네요🙆한 입 베어먹으니 한치가 다져져서 아주 부들부들하고입에서 사르르 녹는 질감인데요😍겉은 먹눌튀김으로 감싸서 그런지 먹물의 짭조름함이 느껴지고안에 한치는 담백하면서도 부드러워서 두 조합이간이 서로 맞춰지며 바삭함과 포슬포슬한 부드러운2가지 식감을 모두 느껴지는 하모니가 참 좋네요👍다음은 샐러드부케입니다샬롯피클과 꽁테치즈, 그리고오렌지 드레싱이 들어가는데요👋샬로 자체가 양파에 비해 단맛이 좀 많고 매운맛이 적은터라약간 달달하면서도 강하지 않은 시큼함이 개운하게 해주네요엔쵸비 식감도 바스락하는 것이 너무 좋구요👍샐러드 부케는 엔쵸비를 베이스로 정말 부케라는 말처럼미니 꽃다발을 연상케하는 비쥬얼인데요💑한식 식재료로 부케를 만드는 점이 인상적입니다😍머지막으로 사과 소르베사과 소르베는 와인에 절인 사과에 소르베를 올려서민트잎과 로즈마리 오일로 마무리했다고 하시네요🙌문어를 바삭하게 튀겨서 준비해주셨는데가운데에는 스페인식 초리조와초리조가 들어간 비노그레드 소스와그릴에 구운 감자가 올라가는데요👋(초리조가 메종조에서 가져온다고 알고 있슴당)정식당의 이 문어 요리는 너무나 유명하고정식당하면 딱 떠오르는 플레이트기도 해서역시나 아주 맛있게 먹었구요😍문어가 쫄깃하면서도 겉은 바삭하게 잘 튀겨져서아무래도 겉에 있는 빨판이 튀겨지면서그 바삭함이 더욱 극대화되는 듯 하네요♥겉은 아주 크러스트한 식감이고안은 또 부드러움과 쫄깃함 사이를 정확히 줄 타는완벽한 밸런스로 만족도가 더욱 높습니다💑너무나 맛있게 먹어서 행복 그 자체였어요♥",[],2021-09-30,0,
9,#정식당 #쫄면 집에서 맹글러 달라는 #세대주님~#김밥도~~카길래김밥은 #무스비로남문시장 #납작만두 까정~~휴~~배부르넹~,"['#정식당', '#쫄면', '#세대주님~', '#김밥도~~카길래김밥은', '#무스비로남문시장', '#납작만두']",2021-10-21,0,
