,content,hashtag,date,like,place
0,해운대 #로우앤슬로우 돈스파이크의 바베큐집! 🍖 서울에 처음 생겼을때부터 가보고 싶다고 노래를 불렀었는데 부산에 생겨서 너무 좋아용😝사장님 먹잘알 인정! 텍사스에서 먹었던 브리스킷을 잊지못해 매번 찾아봐도 마음에 드는 가게가 없었는데 고기도 너무 맛있고 사이드도 소스도 맛있어용.첨 생겼을때 며칠 간격으로 세번 다녀옴ㅎㅎ 사장님도 보고 박프로님도 보고🤗양도 많아서 배터져 죽을거같이 먹었는데 밥이랑 국이나옴😲못먹을거 같다고 말하면서 뜨끈한 국물 싹 내려가면 또 들어가요ㅋㅋ 과식유발🤪포장메뉴 있음 맨날 사먹을텐데😭  싸장님~ 바베큐+소스+감튀+마요네즈+빵 조합으로 투고박스 만들어주시면 지갑을 바치겠읍니다🙏#부산맛집 #해운대맛집 #바베큐 #부산데이트 #부산일상 #부산 #소통 #소통환영 #먹스타맞팔 #먹스타그램 #먹팔 #선팔환영 #선팔맞팔 #선팔하면맞팔 #いいねした人全員フォローする #いいね #いいね返し #釜山 #釜山旅行 #釜山グルメ,"['#로우앤슬로우', '#부산맛집', '#해운대맛집', '#바베큐', '#부산데이트', '#부산일상', '#부산', '#소통', '#소통환영', '#먹스타맞팔', '#먹스타그램', '#먹팔', '#선팔환영', '#선팔맞팔', '#선팔하면맞팔', '#いいねした人全員フォローする', '#いいね', '#いいね返し', '#釜山', '#釜山旅行', '#釜山グルメ']",2021-09-14,0,해운대
1,".기네스 X 돈스파이크 로우앤슬로우!😱🍺버거킹때 #기네스와퍼 를 런칭하며 꼭 한 번 이러한 Guinness “Black” 컨셉의 팝업스토어를 해보고 싶었다🙏기네스의 “Bold”한 무게감 있는 Flavor와,돈스파이크 @donspike77 형님의 “Smoky”한 깊이 있는 바베큐 버거의 만남은 환상이었다!👍👍@sean.ko74 초대 정말 감사합니다!!!!! 😍강력한 글로벌 브랜드와 로컬의 Hip한 브랜드는 어떻게, 어디서, 누구를 타겟으로 만나야 하는지…그 정석을 명확하게 보여주었다!👍👏👏@guinnesskorea #기네스맥주 #돈스파이크 #로우앤슬로우 #guinness #guinnessbeer","['#기네스와퍼', '#기네스맥주', '#돈스파이크', '#로우앤슬로우', '#guinness', '#guinnessbeer']",2021-09-19,0,더현대서울
2,🍖이태원 바베큐의 성지인 돈스파이크식당★★★#로우앤슬로우 #이태원맛집 #예약필수@@송곳니 함 갈아주러가자!!..#이태원맛집 #이태원맛집추천 #이태원맛집베스트 #이태원맛집투어#서울맛집투어 #유명맛집투어 #유명맛집 #홍대맛집추천#홍대맛집베스트10 #마포맛집 #마포맛집추천 #강남맛집베스트#강남맛집추천 #잠실맛집추천 #돈스파이크,"['#로우앤슬로우', '#이태원맛집', '#예약필수@@송곳니', '#이태원맛집', '#이태원맛집추천', '#이태원맛집베스트', '#이태원맛집투어', '#서울맛집투어', '#유명맛집투어', '#유명맛집', '#홍대맛집추천', '#홍대맛집베스트10', '#마포맛집', '#마포맛집추천', '#강남맛집베스트', '#강남맛집추천', '#잠실맛집추천', '#돈스파이크']",2021-01-17,0,
3,부산에서 해외여행 분위기낼 수 있는 #세계요리맛집 😍해외 출국 못해본지 곧 2년...ಥ_ಥ 힘들어도맛있는 세계 요리 먹으면서 위로받자><🧡 가끔은 한식이 아니어도 좋잖아??(｡･∀･)ﾉﾞ..#부산맛집 #부산핫플 #부산여행 #부산데이트#부산세계요리맛집 #뉴러우멘관즈 #카이시소소#멘즈키 #부들파이터 #고민끝에여기 #광안키친#라라관 #라마앤바바나 #스페인클럽 #포맨티코#타이빈 #로우앤슬로우 #굿모닝홍콩 #삼바브라질,"['#세계요리맛집', '#부산맛집', '#부산핫플', '#부산여행', '#부산데이트', '#부산세계요리맛집', '#뉴러우멘관즈', '#카이시소소', '#멘즈키', '#부들파이터', '#고민끝에여기', '#광안키친', '#라라관', '#라마앤바바나', '#스페인클럽', '#포맨티코', '#타이빈', '#로우앤슬로우', '#굿모닝홍콩', '#삼바브라질']",2021-08-22,0,
4,이태원 예약제로 운영한다는 돈스파이크식당🥩#로우앤슬로우 @용산구 보광로 126 진챠 입에서 살살녹는 행복한맛이얌٩(ˊᗜˋ*)و🍗꼬기사듀세여 꼬기@@🥩🥩🥩#이태원스테이크 #돈스파이크스테이크,"['#로우앤슬로우', '#이태원스테이크', '#돈스파이크스테이크']",2020-09-17,0,
5,"✨가게이름 :: #로우앤슬로우 (서울 용산구 보광로 126 2층)✅ 오리지널 브리스킷 플레이트 (39900₩)✅ 비프 립 플레이트 (39900₩) ▪️이태원에 위치한 로우앤슬로우. #돈스파이크 식당으로 유명하다. 캐치테이블 이라는 어플을 통해 예약이 가능하고, 예약금 10000₩은 방문한 뒤 돌려받을 수 있다.▪️메뉴를 주문하면 스프, 샐러드가 먼저 에피타이저로 나온다. 주문한 메뉴가 나온 후에는 밥과 국이 제공된다. 이 때 나오는 국은 시중에 팔아도 될 만큼 정말 맛있다. 또, 고기를 넣어먹을 수 있는 빵도 제공해주신다. 플레이트에 담긴 고기를 제외한 나머지 빵, 국, 스프 등은 무한리필!▪️직원분들도 친절하시고 전체적으로 구성이 탄탄했다. 하지만 엄청나고 특출난 맛을 자랑하는 곳은 아니었다. 큰 기대 없이 방문하면 만족스럽게 즐길 수 있을듯👍 ▪️ 오리지널 브리스킷 플레이트 : 왜인진 모르겠지만 이 메뉴를 먼저 먹으라고 안내받았다. 지방부분이 있어서 고기가 정말 부드러웠다. 사르르한 식감이랄까? 닭다리 부분도 엄청 부드럽다. 자메이카 치킨 재질의 맛이다. 약간 물리다 싶을 땐 와사비를 사악 얹어먹으면👍👍▪️비프 립 플레이트 : 고기가 딱 바베큐 그 자체다. 잘 익은 겉면에 자르면 선홍색의 고기결이 보인다. 육즙이 가득하고 고기가 엄청 부드럽다. 고기가 탄력있게 으스러진다. 부드럽지만 꽉 찬 맛🤭 ✔️맛 ⭐️⭐️⭐️⭐️(⭐️)✔️가격 ⭐️⭐️✔️친절 ⭐️⭐️⭐️⭐️⭐️   🥰총평 : 8.5점 #먹자_이태원","['#로우앤슬로우', '#돈스파이크', '#먹자_이태원']",2020-12-10,0,로우앤슬로우서울
6,"윗동네서 핫한 돈스파이크식당 해운대에 생김‼️#로우앤슬로우 @해운대구 구남로8번길 58 고기장인 돈스파이크가 만든 입살녹 고기맛볼 고기더쿠٩(ˊᗜˋ*)و🍖넘 맛있어보인댜,, 꼬기사듀세오@@.#해운대고깃집 #해운대먹방","['#로우앤슬로우', '#해운대고깃집', '#해운대먹방']",2020-10-13,0,
7,"토요일에 맹그렀던 풀드포크 입니다.마이야르가 환상적으로 된 풀드포크...맛도, 향도, 식감도 모든게 환상적인 알고 풀드포크....6월7일 월요일 즐겁게 오픈해있습니다.매니저님(@algo__beverage)이 새로운 맥주들을 꽂아 놓으셨으니 즐겁게 찾아주세요!#알고 #군자동알고 #세종대알고 #알고탭하우스 #알고소세지하우스 #수제소세지 #소세지맛집 #풀드포크 #pulledpork #bbq #바베큐요리 #로우앤슬로우 #세종대맛집 #건대맛집 #군자맛집 #어린이대공원맛집 #군자동맛집 #어린이대공원역맛집 #광진구맛집 #알고씨부래라","['#알고', '#군자동알고', '#세종대알고', '#알고탭하우스', '#알고소세지하우스', '#수제소세지', '#소세지맛집', '#풀드포크', '#pulledpork', '#bbq', '#바베큐요리', '#로우앤슬로우', '#세종대맛집', '#건대맛집', '#군자맛집', '#어린이대공원맛집', '#군자동맛집', '#어린이대공원역맛집', '#광진구맛집', '#알고씨부래라']",2021-06-07,0,알고 탭하우스
8,"이태원에 있는 입살녹 돈스파이크식당🥩#로우앤슬로우 @용산구 보광로 126 살살녹는 ㄹㅇ 띵맛이라 먹자마자 감덩,,TT🍗예약제로 운영하는중이래@@요고 먹고시포🥩🥩🥩#돈스파이크식당 #이태원맛집추천","['#로우앤슬로우', '#돈스파이크식당', '#이태원맛집추천']",2020-11-16,0,
9,돈스파이크가 이태원에 운영하는로우앤슬로우 방문~!고기맛 좀 아는 고기쟁이들이 간다고유명해서 가봤는데 엄청 연하고부드럽다! 약간의 느끼함을마지막에 얼큰한 소고기국으로 마무리~~또 하나의 좋은 경험추가!!! #이태원 #로우앤슬로우#low&slow #소고기국,"['#이태원', '#로우앤슬로우', '#low&slow', '#소고기국']",2021-10-21,0,
