,content,hashtag,date,like,place
0,"[성수동 피치스도원]다양한 문화콘텐츠가 있는 성수동의 #피치스도원자동차 문화를 기반으로 한 스트리트 브랜드'피치스'의 오프라인 스토어이자 복합문화공간이다. 서울의 자동차 문화가 서핑이나 스케이트보드처럼 발전하길 바라는 마음으로 조성된 공간으로 700평 규모의 성수동 방직 공장 부지를 개러지, 갤러리, 스케이팅보드 공원, 라운지바, 정원 등 다양한 경험을 할 수 있다.📍 서울 성동구 연무장3길 9📍 Fuel Peaches. 11:00 - 21:00📍 노티드 11:00 - 21:00📍 다운타우너 11:00 - 21:00📍 Smoking Tigers 15:00 - 22:00함께 추억을 공유한 사람들1.@joodeng_e 2,10. @___.dongchi  3.@doko5124  4.@98_08_16 5,9.@711.is 6,7,8.@binnafood ※ 프로필 링크에서 더핫플모음집(@thehotple.zip)과 전국의 더핫플을 만나볼 수 있습니다.#더핫플_서울 #서울카페 #성수동카페 #복합문화공간 #서울라운지바 #다운타우너 #노티드성수","['#피치스도원자동차', '#더핫플_서울', '#서울카페', '#성수동카페', '#복합문화공간', '#서울라운지바', '#다운타우너', '#노티드성수']",2021-09-12,0,
1,"#노티드제주 한정도넛>> 제주녹차도넛서울에서 먹어도 되겠지? 싶었는데막상 와보니 분위기가 미쳐서 홀린듯이 구매했습니다(영상참고)작정하고 드실분은 전날에 카톡으로 예매하시고!아님 당일 10시에 네이버주문ㄱㄱ저는 기대 안하고 저녁에 갔지만 별로 안 기다리고 구비된 도넛 겟했습니당제주에서만 있는 제주녹차도넛은 녹차덕후들이 환장할만한 찐~~한 녹차필링이 빵끝까지 가득찼어요💚💚쌉싸름하면서도 묵직한 맛이 꽤나 매력있었답니다 👀또 매력있었던 건 피스타치오크루아상!!!!피스타치오가 표면에 잔뜩 묻어져있구안에는 페이스트가 있는데피스타치오맛이 꽤나 찐해서 대만족했습니다☺️☺️역시 노티드 #크로와상맛집 😉레몬필링도넛도 아주 상큼한게 느끼함 날리기에 딱이었어요😋이쪽에 #다운타우너 #리틀넥 #몽상드애월 다 몰려있는데분위기가 해외급으로 좋아서,, 지갑을 열 수 밖에 없습니다 ㅎㅎㅎㅎㅎ,,노티드 방문해서 해외분위기에 취해보세요,,👍🏻🥰..#러브잇_제주 #노티드#노티드도넛 #도넛맛집#녹차디저트#크림도넛#애월맛집#애월카페추천#애월카페거리#한담해안산책로#제주여행코스#애월빵집#제주빵지순례 #doughnuts #디저트그램#간식스타그램#배고파#야식추천 #녹차디저트","['#노티드제주', '#크로와상맛집', '#다운타우너', '#리틀넥', '#몽상드애월', '#러브잇_제주', '#노티드', '#노티드도넛', '#도넛맛집', '#녹차디저트', '#크림도넛', '#애월맛집', '#애월카페추천', '#애월카페거리', '#한담해안산책로', '#제주여행코스', '#애월빵집', '#제주빵지순례', '#doughnuts', '#디저트그램', '#간식스타그램', '#배고파', '#야식추천', '#녹차디저트']",2021-10-12,0,카페 노티드 제주 애월 - Cafe Knotted Jeju Aewol
2,"오빠랑 서울 #수제버거 맛집 먹다감💕👫 더블 베이컨 (11,800) : 비싸다고 생각들어도 한 입 베어물면 값을 인정하게되는 그런 맛이다.먹어본 소고기 패티중 육즙이 가장 맛있었다. 벌써 또 먹고싶다📍#다운타우너 안국점 : 서울 종로구 북촌로 6-4 1층#커플 #데이트 #점심메뉴 #저녁메뉴","['#수제버거', '#다운타우너', '#커플', '#데이트', '#점심메뉴', '#저녁메뉴']",2021-08-24,0,
3,#다운타우너 #압구정로데오맛집 줄서서먹는 압구정버거맛집진짜맛난완전맛난 아보카도버거와 치즈버거엄지척👍양동근와서 먹음~~양동근아는 사람 나랑같은시대사람ㅎ🏘주소서울 강남구 도산대로53길 14 ⏰영업시간매일 11:00 - 21:00 Last Order PM 8:00#버거맛집 #청담맛집 #압구정맛집,"['#다운타우너', '#압구정로데오맛집', '#버거맛집', '#청담맛집', '#압구정맛집']",2021-09-04,0,다운타우너 청담
4,📍#다운타우너 (서울 종로구 북촌로 6-4 1층)여긴 워낙 유명해서 다들 아실거라고 생각해요💕 12시쯤 안국역점으로 갔는데 대기는 25분 정도 있었습니다!-🧾 아보카도 버거-9.3 한입 먹자마자 감동의 도가니🤭아보카도가 텁텁하지 않고 고소해요🥑빵도 엄청 부드럽고 베이컨이 짭짤해서 맛있더라고요🥓 패티에도 적당한 육즙이 있고 구워진 양파가 풍미를 더 해주는..❤️첫 입부터 마지막 입까지 감탄하면서 먹었어요😁-🧾해쉬브라운 버거-8.8 아보카도를 좋아하지 않는 한 친구는 해쉬브라운 버거를 시켰어요 하지만 잘 먹고 있는 그 친구의 버거를 차마 한 입 뺏어먹을 수가 없었습니다😌 (그래서 리뷰를 쓸 수가 없다..)분명한 건 그 친구가 엄청 잘 먹었다는거👍🏼-🧾갈릭버터 프라이- 6.3세명이서 하나만 시켜도 될 정도로 양이 많더라고요! 청년다방 프라이와 비슷해요🍟 생각보다 갈릭 맛이 많이 나서 놀랐어요🧄한가지 아쉬운 점은 소스가 충분하진 않다는 점ㅠㅠ맛은 정말 맛있음!!💛💛대기만 적다면 자주 가고싶은 곳 1순위가 되어버렸다😙#다운타우너안국 #버거 #버거맛집 #햄버거 #햄버거맛집 #안국 #안국맛집 #안국카페 #안국역 #안국역맛집 #안국역카페 #안국역버거 #서울버거맛집 #아보카도버거 #갈릭버터프라이#먹스타그램 #먹스타맞팔 #먹스타그램맞팔 #먹스타소통 #맞팔 #먹팔 #먹팔해요 #먹팔환영 #맛팔 #맛팔해요 #맛팔환영,"['#다운타우너', '#다운타우너안국', '#버거', '#버거맛집', '#햄버거', '#햄버거맛집', '#안국', '#안국맛집', '#안국카페', '#안국역', '#안국역맛집', '#안국역카페', '#안국역버거', '#서울버거맛집', '#아보카도버거', '#갈릭버터프라이', '#먹스타그램', '#먹스타맞팔', '#먹스타그램맞팔', '#먹스타소통', '#맞팔', '#먹팔', '#먹팔해요', '#먹팔환영', '#맛팔', '#맛팔해요', '#맛팔환영']",2021-08-17,0,다운타우너 안국 - Downtowner Anguk
5,나는 너의 다운타우너 베이비야❝ 압구정로데오 다운타우너 ❞ 힙하디 힙한 버거 안먹어 볼 수 없지. 가게부터 힙하다. 비주얼도 참 사진 찍기에 좋다. 요즘 말로 인스타그래머블에 최전선!클래식한 치즈버거와 채소가 최대한 적게 들어간❗️ 스매쉬버거를 주문했다.패티가 마이야르의 끝판왕이다. 버거 밖으로 빼꼼히 나온 부분은 빠삭하고 중간으로 갈수록 촉촉하다. 화려한 버거를 먹어 우와하고 감탄이 나오는 맛이 아닌 탄탄하게 어느곳 하나 빠짐 없는 버거다.번도 쉐이크쉑버거처럼 밀도 높은 느낌이라 이로 끊어 먹는 느낌이 인상깊다. 그래서인지 생각보다 배부르다. 감자튀김은 2인 1개를 먹어도 충분했다. (1인 1세트 하기엔 가격도 사악..)치즈버거도 채소가 적게들어간 스매쉬버거도 느끼하지않다.매운맛이 나거나 하는게 아닌데 질리거나 느끼해지지 않아 신기했다. 식사를 마칠때까지 버거가 따뜻해서 기분이 좋았다. 거의 뜨거운 수준으로 김도 폴폴 났다. 버거는 차가운 경우가 많은데 따뜻한게 참 좋았다.주문운에 따라 버거를 기다리는 시간이 다른 것 같다. 나는 25분정도 기다렸는데 한참 늦게온 옆테이블과 같이 받아 당황했다.다운타우너를 인생버거로 뽑는 분들이 이해가는 맛이었다. 뒤돌고 나니 생각난달까..?🚀 서울 강남구 도산대로53길 14 1층🚀 치즈버거 - 6800원 스매쉬버거 - 6800원 오리지널프라이즈 - 4300원 제로콜라 - 2500원#다운타우너 #청담맛집 #다운타우너청담 #청담수제버거 #버거맛집 #수제버거 #햄버거 #치즈버거 #압구정로데오맛집 #압구정맛집 #청담동맛집 #수제버거맛집,"['#다운타우너', '#청담맛집', '#다운타우너청담', '#청담수제버거', '#버거맛집', '#수제버거', '#햄버거', '#치즈버거', '#압구정로데오맛집', '#압구정맛집', '#청담동맛집', '#수제버거맛집']",2021-09-17,0,압구정로데오
6,주말에 가보면 좋은 곳.요즘 핫하다는 성수 피치스 도원.자동차 기반 라이프스타일 및 패션 브랜드 ‘피치스’와 한국타이어가 손을 잡고 성수동에 만든 복합문화공간.지난 4월말에 오픈했다.핫한 FB 브랜드 다운타우너 버거와 노티드 도넛이 입점해 있다.#피치스도원 #다운타우너 #노티드도넛 #성수동핫플 #성수동핫플레이스 #성수동카페 #브랜드 #브랜딩 #리테일 #리테일디자인 #공간디자인 #인테리어디자인 #기획자 #마케터 #마케팅팩토리,"['#피치스도원', '#다운타우너', '#노티드도넛', '#성수동핫플', '#성수동핫플레이스', '#성수동카페', '#브랜드', '#브랜딩', '#리테일', '#리테일디자인', '#공간디자인', '#인테리어디자인', '#기획자', '#마케터', '#마케팅팩토리']",2021-08-07,0,Peaches D8NE
7,"#다운타우너광교 #다운타우너⠀⠀⠀핫한 수제버거 다운타우너🍔버거 종류 고르기에 정말 신중신중ㅋㅋ 저는 해쉬브라운버거 먹었는데 쫄깃폭신한 빵과 소고기패티, 해쉬브라운, 베이컨 그리고 채소의 조합이 굿굿👍🏻 할라피뇨도 잘게 썰어 들어가있어서 느끼함 제로! 갈릭버터프라이즈의 달콤한 갈릭소스가 중독성200% 무조건 필수메뉴!! 과카몰리프라이즈의 상큼함도 굿굿~다른버거도 먹어봐야지😋⠀⠀⠀⠀✔️다운타우너아보카도 버거 9,300원트러플버거(더블패티) 11,800원해쉬브라운 버거 8,800원과카몰리프라이즈 6,800원갈릭버터프라이즈 6,300원⠀⠀⠀⠀⠀⠀#광교맛집 #수원맛집","['#다운타우너광교', '#다운타우너⠀⠀⠀핫한', '#광교맛집', '#수원맛집']",2021-08-27,0,"갤러리아 광교, Galleria Gwanggyo"
8,버거는 다 좋은데 흘리지 않고 먹기가너~무 힘들다.. 오늘은 캠핑하러 간다🤓...#다운타우너 #다운타우너안국 #안국 #안국역맛집 #캠핑 #홍천여행 #홍천캠핑 #레더자켓 #가죽자켓 #수제버거 #버거맛집 #주말여행 #주말일상 #일상공유 #맛집공유 #헬스타 #운동소통 #헬스타그램 #다이어트식단 #남자쇼핑몰추천,"['#다운타우너', '#다운타우너안국', '#안국', '#안국역맛집', '#캠핑', '#홍천여행', '#홍천캠핑', '#레더자켓', '#가죽자켓', '#수제버거', '#버거맛집', '#주말여행', '#주말일상', '#일상공유', '#맛집공유', '#헬스타', '#운동소통', '#헬스타그램', '#다이어트식단', '#남자쇼핑몰추천']",2021-08-28,0,
9,"하루가… 이렇게 길었나??!!아침부터 부지런히… 온이는 유치원, 솔이는 어린이집 등원!나는… 신세계 본점으로..!!(코로나 이후 백화점 방문 처음)지난 달에 공홈으로 구매한 가방 찾으러~ 그동안 시간이 없어서 못가고.. 이제서야..다행이 웨이팅이 짧았던 터라.. 그래도 12번이네.. 봄이랑 잘 기다릴 수 있을까.. 걱정했지만.. 순딩이 봄이가 여기저기 잘 구경해줘서 무난히 다녀옴~^^봐뒀던 목걸이 착용도 해보고..^^ 역시.. 쇼핑은 즐거워😍주민센터에서 볼 일 좀 보고.. 바로 밑이 어린이집이라 솔이 픽업!! 오랫만에 바로 옆 수제버거 먹으러다운타우너로 고고🌸너무 배고파서 햄버거 2개 먹을 기세..!!집으로 돌아와 봄이 잠기라도 낮잠재우기..!! 잠시 쉬자~^^!! 숨 고르는 시간..!! 남편이 온이 픽업해서… 매장에 이니셜 맡겨놓은거 찾으러 다시 신세계로~~!! 남편이랑 온이만ㅋㅋ 애들이 키카 가고 싶다고해서… 부랴부랴.. 준비!!!! 😬용산 챔피언1250 으로!! 딱 6시도착~~ full~~~~~채워서 8시까지!!슈퍼파워에너자이져들👍👍그냥 돌아올 수 없지~!! 아이파크몰 잠시 구경하기~^^!!신나게 뛰었으니깐 또 먹어야지..!! ㅋㅋ현선이네 떡볶이집으로~!! 집에와서 먹으려고 했으나.. 사람도 없고.. 집에서 또 치우기 싫어서.. 매장에서 먹자😀 냠냠!! 집에오니..10시… 아이들 잘.. 시간… 내일 솔이 숲 체험인데… 초스피드로 씻기고 재우기…!! 슈퍼파워스피드~!! 우와… 정말… 긴… 하루다… 요즘 남편이 많아 바빠서.. 하루 쉬니.. 나도.. 애들도… 모두 아빠만.. 오매불망..!!하루에 모든 걸 다 해야하는… 뭐니뭐니해도.. 본인이 젤 힘들텐데… 나도, 애들도 모두 만족시켜주니 힘들겠소..!! 사랑해… 여보~^^!! 뜬금없이… 고백ㅎㅎ #삼남매 #행복한일상 #신세계백화점 #한남동주민센터 #다운타우너 #용산 챔피언1250 #아이파크몰 #현선이네떡볶이 #행복한 우리집","['#삼남매', '#행복한일상', '#신세계백화점', '#한남동주민센터', '#다운타우너', '#용산', '#아이파크몰', '#현선이네떡볶이', '#행복한']",2021-10-21,,
