,Unnamed: 0,content,hashtag,date,like,place
0,4,영자누난 홍미닭발이지만 솔직히 별로라 우린  숙이네!!!! 오돌뼈주먹밥에 소주2병각이야#이영자맛집 #홍미닭발 #별로#숙이네#짱,"['#이영자맛집', '#홍미닭발', '#별로', '#숙이네', '#짱']",2018-12-19,0.0,숙이네
1,10,🚚오늘은 홍미닭발 드세요!이영자 맛집으로 유명한 신사 홍미닭발! 전자레인지 3분이면 매장에서 먹는 맛 그대로!예써 푸드투어에서 이영자 20년 단골 맛집 '홍미닭발'을 만나보세요!,[],2021-10-20,0.0,
2,12,"[메가쇼2021시즌2 참가사] 믿고 먹는 이영자의 PICK! 매운양념과 불향 가득한 닭발과 오돌뼈 한 입이면 스트레스 싸악-★ <홍미닭발>을 메가쇼에서 만나보세요😋#홍미닭발 #이영자맛집 #닭발 #오돌뼈 #연예인맛집----------------------------------------------<메가쇼 2021 시즌 2>11.18 - 21(일), 4일간일산 킨텍스 3·4·5홀오전 10시 ~ 오후 6시(일요일 ~ 오후 5시까지)💌 사전등록하고 메가쇼 무료입장 하기!👉 지금 프로필링크(@megashow_fair) 눌러 사전등록하면 무료초청장+ 「관람안내지」 우편 배송!💌 메가쇼 사무국은 관람객의 안전하고 즐거운 관람을 위하여 철저한 방역절차 준비에 만전을 기하고 있습니다.","['#홍미닭발', '#이영자맛집', '#닭발', '#오돌뼈', '#연예인맛집----------------------------------------------<메가쇼']",2021-10-19,0.0,킨텍스 1전시관
3,13,원래 쌀쌀한 날엔 매콤한거 아니던가국물도 좋디만 숯불무뼈닭발도 호로록 챱챱 너무 좋자냐😚깔끔하고 가벼운 맛의 #강남막걸리 도 맛걸리다 맛걸리👍🏻👍🏻막걸리와 닭발과 주먹밥은 국룰👍🏻 잊지말자 주먹밥🍙🙌🏼오늘 저녁엔 쌀쌀한 날씨와 함께 막걸리에 닭발 어때요?🙌🏼#맛집추천 #홍미닭발 #막걸리한잔 #막걸리추천 #신사맛집 #이영자맛집,"['#강남막걸리', '#맛집추천', '#홍미닭발', '#막걸리한잔', '#막걸리추천', '#신사맛집', '#이영자맛집']",2021-10-17,0.0,
4,20,"#협찬광고줄서는 먹는 맛집 음식들 다 모여 있는 예써푸드❣️뭐먹지?하는 고민거리가 해결되는것 같아요✨게다가,새벽배송까지 되니까 이보다 더 좋을순 없네요🙊🙈이영자 맛집부터,백종원의 골목식당,수요미식회 출연한 맛집까지 다양해요🙌먹어보고 싶던 세가지 음식 pick☝️유명한 맛집음식들 답게 맛도 역시나👍👍점점더 많은 맛집들이 라인업 되면마켓XX보다 더 자주 이용할것 같아요🙈🔹️일미집 감자탕🔹️홍미닭발 _신사본점 통뼈 &무뼈 닭발 그리고 오돌뼈 🔹️팔당원조칼제비 칼국수 수제비 [김치포함]🚚새벽배송💨오후2시전까지 상품을 주문하면,당일 바로 제작해서 다음날 오전7시까지 새벽배송이 되어요☝️서울,경기,인천(경기,인천은 일부지역 제외)🏷@yesir_foodtour#예써푸드투어📌구매방법📌🧩 1.스토리 & 하이라이트 링크 클릭🧩 2. 프로필 하단 인포크링크를 통해서 구입가능#예써푸드#밀키트#밀키트맛집#맛집소개#일미집감자탕#홍미닭발#홍미오돌뼈#팔당원조칼제비#팔당원조칼국수#팔당원조#용산맛집#캠핑요리#저녁요리#캠핑메뉴#캠핑#캠핑스타그램#감성캠핑#새벽배송#800도씨#nip옥타곤파워스토브","['#협찬광고줄서는', '#예써푸드투어📌구매방법📌🧩', '#예써푸드', '#밀키트', '#밀키트맛집', '#맛집소개', '#일미집감자탕', '#홍미닭발', '#홍미오돌뼈', '#팔당원조칼제비', '#팔당원조칼국수', '#팔당원조', '#용산맛집', '#캠핑요리', '#저녁요리', '#캠핑메뉴', '#캠핑', '#캠핑스타그램', '#감성캠핑', '#새벽배송', '#800도씨', '#nip옥타곤파워스토브']",2021-10-14,0.0,
5,28,"홍미닭발(신사 본점)이영자 리스트 그 집. 방송 타고 체인도 많이 생긴 것 같은데 항상 본점으로 감. 다른 체인 몇군데 가봤는데 뭔가..기분탓인지 예전 본점 그 맛이 안나요…닭발 맛은 말해 뭐해…맛있어요 그냥 맛있어..사람이 엄청 많고, 웨이팅도 있고, 그대신 회전은 빠름. 평일 기준 여섯시 전에 가면 웨이팅 없었던듯. 쌩뚱맞게 고르곤졸라피자가 생겼던데 안먹어봄. 닭발 외에 메뉴가 많이 추가된듯. 그래도 닭발집 가면 닭발을 먹어야죠.✔️국물닭발 뼈 있어요. 매콤한데 국물이라 뜨거워서 더 매운것 같음. 맵찔이지만 손 비닐 장갑 끼고 열심히 먹게 되는..✔️무뼈닭발 간단하게 주워먹기 좋음. 술 안주로 먹으면 괜찮은데 식사용으로 먹기엔 양이 조금 부족함. 괜찮아요 부족하면 닭발 하나 더 시키면 돼:)✔️주먹밥두 말 하면 잔소리. 주먹밥을 안시키나요?술 땡기네…테슬라를 부르는 맛.",[],2021-10-04,0.0,홍미닭발
6,39,#이영자맛집 이영자 PICK 찐맛집 투어를 집에서도 할 수 있다고? 3분이면 우리집이 이영자 맛집으로 변신! (요알못 탈출😉) 예써 푸드투어에서 이영자 20년 단골집 '홍미 닭발'을 만나보세요🎁,['#이영자맛집'],2021-09-16,0.0,홍미닭발
7,40,홍미닭발 택배배송 시작!!!#홍미닭발#신사동 맛집#이영자 맛집#인터넷판매#예써,"['#홍미닭발', '#신사동', '#이영자', '#인터넷판매', '#예써']",2021-09-15,0.0,
8,50,홍미닭발 밀키트 오픈했는데 이벤트 빠질 수 없지!🎊이영자도 인정한 진짜 맛집이에요!전자레인지에 3분만 돌리면 완성! 요알못도 바로 고수되는 마법의 밀키트👍🏼지금 당장 예써 푸드투어에서 만나보세요🎁,[],2021-09-08,0.0,홍미닭발
9,51,오호라 건물주인포스인데  다행히 치과에 검진갔는데 ♡무충치♡  휴우 역쉬 칫솔에중요성을 느끼는하루였어욥  제가치과를무서워해서 이가안좋은데 자식만큼은 오복을물려주고싶어서 ㅋㅋ 자주갑니다 치과 원장님이 또 너무 좋으셔서  발걸음이 가볍게가지는 치과에욥 어린이치과  추천드려요 ~~♡♡♡이런치과세상없다요  여기에만있다 막이러기 ㅋㅋ그런데  바로옆이 내사랑 #에르노 #herno 라서 #비도오고그래서 #바람막이  하나사주고 #돈떵어리  집에오는길에 #홍미닭발 #이영자씨맛집 #테이크아웃 요즘밖에서 거의식사안해요 운동삼아  #스페이스a  한바퀴 걸어주고 또 걷다가 레이다망에들어온 녀석들 데려오고 #미니멀라이프 ♡♡♡가 내꿈인데 그꿈은 진짜꿈에서만 꿔야할것같아요 #니미럴 #된장찌게 매번왜 사는걸까요 누가좀 건오징어처럼 #말려줘요 #바짝 그래도 난 #행복합니다 10번 소리치고 자렵니다  여러분 앙뇽~~~♡내목소리가 귓가에울리지?ㅋㅋ #중독되길 바라면서 이몸 편히자렵니다 돈좀 #그만써  라고  ㅋㅋ근데이뻐져요 난 지금 밥 먹고 바로 잘꺼거든요  ㅋㅋ 부을테니 어려보이겠죠 뭐 #초긍정마인드 #뿌셔뿌셔 #Gn,"['#에르노', '#herno', '#비도오고그래서', '#바람막이', '#돈떵어리', '#홍미닭발', '#이영자씨맛집', '#테이크아웃', '#스페이스a', '#미니멀라이프', '#니미럴', '#된장찌게', '#말려줘요', '#바짝', '#행복합니다', '#중독되길', '#그만써', '#초긍정마인드', '#뿌셔뿌셔', '#Gn']",2021-09-07,0.0,
10,52,믿고 먹는 먹교수님 이영자 맛집 리스트교수님 픽은 찐이라구요! 그만큼 웨이팅은 감수해야 해요😭#예써 #이영자맛집 #홍미닭발 #제스티살룬 #ㅊa #세미계#진대감 #돈까스잔치 #진주집 #창화당 #한남동한방통닭#먹스타그램 icon: Designed by Freepik,"['#예써', '#이영자맛집', '#홍미닭발', '#제스티살룬', '#ㅊa', '#세미계', '#진대감', '#돈까스잔치', '#진주집', '#창화당', '#한남동한방통닭', '#먹스타그램']",2021-09-06,0.0,
11,60,⠀#COMINGSOON 화끈한 매운맛이 찾아온다!이영자의 20년 단골집 '홍미닭발'을 예써 푸드투어에서 만나볼 수 있어요!다양한 오픈 이벤트도 진행할 예정이니 조금만 기다려주세요!🎁,['#COMINGSOON'],2021-08-27,0.0,홍미닭발
12,79,2021. 08. 06.#홍미닭발#국물닭발 #오돌뼈 #주먹밥 #이영자맛집 #신사동#내가만든계란찜#새우젓사야겠다,"['#홍미닭발', '#국물닭발', '#오돌뼈', '#주먹밥', '#이영자맛집', '#신사동', '#내가만든계란찜', '#새우젓사야겠다']",2021-08-08,0.0,
13,105,"#홍미닭발말해뭐하나요.. #영자언니픽인정🙋🏻 요즘에는 닭발보다 오돌뼈가 더 맛있는 것 같아용!! 보들보들 계란찜은 필수라지요 🍳예전 도로가가 아닌, 세로수길 초입으로 이사하셨더라구용 #이영자맛집 #홍미닭발 #신사닭발맛집 #신사맛집","['#홍미닭발말해뭐하나요..', '#영자언니픽인정🙋🏻', '#이영자맛집', '#홍미닭발', '#신사닭발맛집', '#신사맛집']",2021-07-06,0.0,Garosu-gil / Sinsa-dong Garosu-gil
14,125,"서울방문. 난 여기 계란찜이 맛있던데, 장거리 이동이라 계란찜은 포기 #이영자맛집 #신사역맛집 #신사역홍미닭발 #홍미닭발 #무뼈닭발 #홍미닭발오돌뼈 #오돌뼈 #김밥 #지단김밥 #늦은점심 #점심 #koreancuisine #koreanfood #koreanmeal #lunch","['#이영자맛집', '#신사역맛집', '#신사역홍미닭발', '#홍미닭발', '#무뼈닭발', '#홍미닭발오돌뼈', '#오돌뼈', '#김밥', '#지단김밥', '#늦은점심', '#점심', '#koreancuisine', '#koreanfood', '#koreanmeal', '#lunch']",2021-06-26,0.0,
15,126,"뭐,,나름?.....#홍미닭발 #신사맛집 #신사역술집 #이영자맛집 #무뼈닭발 #오돌뼈 #마요날치알밥#한강공원 #야경은오랜만이라 #호강했다","['#홍미닭발', '#신사맛집', '#신사역술집', '#이영자맛집', '#무뼈닭발', '#오돌뼈', '#마요날치알밥', '#한강공원', '#야경은오랜만이라', '#호강했다']",2021-06-25,0.0,
