,Unnamed: 0,content,hashtag,date,like,place
0,5,.신동엽님 몇 십년 단골 집이라고신랑이 데리고 온 #태화원 👍🏻.전복짬뽕이 끝내준다며 극찬을 ㅎㅎ..#인천맛집#차이나타운맛집 #찹쌀탕수육#전복짬뽕#유니짜장#볶음밥,"['#태화원', '#인천맛집', '#차이나타운맛집', '#찹쌀탕수육', '#전복짬뽕', '#유니짜장', '#볶음밥']",2021-09-20,0.0,인천차이나타운 태화원
1,23,".차이나타운 가면 맨날 어디가 어디가🤭..태화원, 이제 딱 여기로 정해버림❤..쯔양도 왔다가고 신동엽단골집으로도 유명하대여근데 왜 난 이제 안거지?ㅋㅋ유니짜장 삼선짬뽕 찹쌀탕수육이 시그니처!근데! 비건식이 가능하대여😚..그래서 비건짜장으로 주문해버림야채가득 콩햄이 들어있어서 넘나 건강한느낌!삼선짬뽕은 이제 여기라고 엄지척해주심👍..나올때 대기줄이 어마어마했다요?진짜 맛있게 먹은 비건식이엿다구요!근데 비건짜장만 있는게 아니라 짬뽕 볶음밥 등 다 가능하대용💕",[],2021-10-09,0.0,인천 차이나타운
2,42,"#인천차이나타운맛집 #태화원 오늘은 #신동엽맛집 으로 유명한 #인천맛집 태화원을 찾아가 보았어요🤗입구에서부터 화상중식당의 남다른포스😎가 느껴지죠~..#인천차이나타운 화상중식당 태화원은 100년 노포 명성답게 많은 유명인과 TV프로그램에도 소개되었는데요😍(이런 #맛집 을 티비에서 놓칠리가 읎지!ㅋㅋ)#생생정보통맛집 #수요미식회맛집 으로도 유명하다고 하니까 찐맛집 ㅇㅈ이쥬~⁉️..저와 제 짝꿍은 가볍게(?) #전복짬뽕 과 삼선짜장🍜을 먹으려고 갔는데....貴코스(귀코스)를 시켜버렸답니다...🤣🤣🤣바쁜 점심시간에 코스요리를 시키는게 사장님께 죄송해서 몇 번이나정말 시켜도 괜찮냐고 여쭤보았습니다...😅..저희가 시킨 귀코스는 정말 혜자혜자이런 혜자가 없을 개이득🐶 코스였어요!!!人당 3만원에 전가복🐙🐚을 먹을 수 있다니이런 식당 본적 있나여?!?!?!저는 증말이지 갬동😭 해버렸습니다!!!안시킬 수가 없었습니다...!이것이 바로 우리가 점심부터 #푸드파이터 가 될 수밖에 없던 이유입니다!!(핑계 아닙니다!!🎃🎃🎃)..귀코스 가격 및 구성인당 30,000원(tip: 2인 이상부터 시킬 수 있어요~)#세가지냉채 🍴#삼슬삭스핀 🍴#전가복 🍴#깐쇼중새우 🍴#고추잡채🍴 #꽃빵 🍴#짜장면 🍴or #짬뽕 🍴..코스요리 먹고 너무 맛있어서 안되겠다! 우리 #군만두🥟 도 먹자!라고해서 군만두까지 야무지게 먹고배뚠뚠이가 되어서 식당을 나왔습니다~~!..오늘도 #잘먹었습니다😍..#인천태화원 #인천역맛집 #차이나타운맛집 #인천짬뽕맛집 #인천탕수육맛집 #차이나타운짜장면 #차이나타운짬뽕 #차이나타운탕수육 #선린동맛집 #소통해요 🙋‍♂️","['#인천차이나타운맛집', '#태화원', '#신동엽맛집', '#인천맛집', '#인천차이나타운', '#맛집', '#생생정보통맛집', '#수요미식회맛집', '#전복짬뽕', '#푸드파이터', '#세가지냉채', '#삼슬삭스핀', '#전가복', '#깐쇼중새우', '#고추잡채🍴', '#꽃빵', '#짜장면', '#짬뽕', '#군만두🥟', '#잘먹었습니다😍..', '#인천태화원', '#인천역맛집', '#차이나타운맛집', '#인천짬뽕맛집', '#인천탕수육맛집', '#차이나타운짜장면', '#차이나타운짬뽕', '#차이나타운탕수육', '#선린동맛집', '#소통해요']",2021-09-26,0.0,인천 차이나타운
3,43,"오늘도 떠나자~!! #먹방투어 😙😚😗😚자기랑 #차이나타운맛집 #태화원 #맛스타그램 하러슝슝🥰..#짜장면 먹으러왔다가 #코스요리🍴 먹어버린 #맛집 @mc.hitko 자기랑 #중식 먹으러 왔는데 #날씨미쳤다#너무좋아요💟..#먹스타그램 #이번엔 #인천맛집 #월미도 #월미도맛집 #인천역맛집 #선린동맛집 #생생정보통맛집 #신동엽맛집 #신동엽단골집 #화상#인천중식당🍜 ..#럽스타그램❤️ #lovestagram💕 #좋아요반사 #댓글반사 ,#소통해요🙆 #소통스타그램","['#먹방투어', '#차이나타운맛집', '#태화원', '#맛스타그램', '#짜장면', '#코스요리🍴', '#맛집', '#중식', '#날씨미쳤다', '#너무좋아요💟..', '#먹스타그램', '#이번엔', '#인천맛집', '#월미도', '#월미도맛집', '#인천역맛집', '#선린동맛집', '#생생정보통맛집', '#신동엽맛집', '#신동엽단골집', '#화상', '#인천중식당🍜', '#럽스타그램❤️', '#lovestagram💕', '#좋아요반사', '#댓글반사', '#소통해요🙆', '#소통스타그램']",2021-09-26,0.0,인천 차이나타운
4,55,신동엽 단골집~!! 왔으면 먹어줘야쥬~~~ #주말 #인천 #차이나타운 #태화원 #짬뽕 #짜장면 #옛날짜장면,"['#주말', '#인천', '#차이나타운', '#태화원', '#짬뽕', '#짜장면', '#옛날짜장면']",2021-09-05,0.0,
5,59,#인천차이나타운맛집#태화원 입니다💕울 인친님들 비가 많이오네요!!🌧🌧#차이나타운중국집 다녀왔는데요#생생정보통맛집 이더라구용 ㅋㅋ‼️#하얀짜장 한번 먹어봤는데요 🧚‍♀️하얀콩베이스인 춘장으로 하는거더라구요생각보다 고소한맛이었어요 😊물만두랑 볶음밥도 같이 먹었는데 맛있었어용신동엽님의 22년단골집이라고 하더라구요!😍차이나타운답게 중국중국한 인테리어🎵맛있게 잘먹고 근처구경하려고헀는데 비가 오는 바람에 구경못해서 슬퍼요 😭😭비가 점점많이와요 후두두둑 천둥까지⛈이제 긴팔입어야겠어요 ‼️울인친님들 환절기 건강 유의하세요 🤗💖 #인천태화원 #인천맛집 #인천역맛집 #차이나타운맛집#인천짬뽕맛집#인천탕수육맛집 #차이나타운짜장면 #차이나타운짬뽕 #차이나타운탕수육#선린동맛집,"['#인천차이나타운맛집', '#태화원', '#차이나타운중국집', '#생생정보통맛집', '#하얀짜장', '#인천태화원', '#인천맛집', '#인천역맛집', '#차이나타운맛집', '#인천짬뽕맛집', '#인천탕수육맛집', '#차이나타운짜장면', '#차이나타운짬뽕', '#차이나타운탕수육', '#선린동맛집']",2021-08-31,0.0,
6,60,32살 생일♡남친이랑 주말동안 데이뚜!!지난주부터 세미나에 논문에 정신없어보여서이번 생일은 신경안쓰고 있었는데...♡..내 생일에 맞춰서 우리 전용 부릉이를!!진짜 날이갈수록 서프라이즈 사이즈가 커진다♡..여기저기 그동안 자기랑 드라이브가고 싶던 곳쭈욱 나열하고~ 오늘은 집근처 다 돌기로♡♡..일단시켜에 나온 신동엽 찐 단골 중국집태화원가서 소고기짜장에 짬뽕으로 해장하구~월미도 가서 간만에 바다도 구경하고~신포시장에서 40분 웨이팅해서 닭강정까지 킵♡집에서 생파하구 이과두주에 한잔♡..매일매일 일상을 소중하게 만들어줘서 고마워💖바쁜 거 아는데 그 바쁜 와중에 날 위한 시간은 항상 가장 먼저로 신경써줘서 고마워💖하루하루 사랑받는 여자로 만들어줘서 고마워💖..#32살 #32살생일 #남친이랑생일축하#차이나타운맛집 #신동엽맛집 #태화원 #소고기유니짜장 #삼선고추짬뽕 #신포국제시장 #닭강정맛집 #신포닭강정 #웨이팅필수 #인천드라이브 #인천데이트코스 #사랑받는여자 #사랑주는남자 #일상이행복 #매일매일행복해 #생일스타그램 #럽스타그램 #행복스타그램 #데이트스타그램 #주말스타그램,"['#32살', '#32살생일', '#남친이랑생일축하', '#차이나타운맛집', '#신동엽맛집', '#태화원', '#소고기유니짜장', '#삼선고추짬뽕', '#신포국제시장', '#닭강정맛집', '#신포닭강정', '#웨이팅필수', '#인천드라이브', '#인천데이트코스', '#사랑받는여자', '#사랑주는남자', '#일상이행복', '#매일매일행복해', '#생일스타그램', '#럽스타그램', '#행복스타그램', '#데이트스타그램', '#주말스타그램']",2021-08-16,0.0,
7,64,"🇨🇳인천 / 태화원🇨🇳 저번에 올렸던 중화루 리뷰에 이어서, 오늘도 차이나타운에 위치한 🇨🇳태화원🇨🇳 리뷰예요ㅎㅎ 차이나타운까지 갔는데, 한 끼만 먹고 돌아오기에는 너무 아쉽더라구요! 그래서 신동엽 단골맛집으로 유명한 태화원에 다녀왔답니다💜1. 소고기유니짜장 (₩8,500)정겨운 짜장면의 맛이다. 크게 특별한 점은 없다. 다만 충분한 포만감과 만족감, 어릴 적의 향수를 불러일으키기에는 충분하다. 소고기, 양파, 대파 등 각종 재료들이 잘게 썰어지고, 되직하게 볶아진다. 수분을 많이 날린 느낌이어서 굉장히 신선했다. 재료들이 잘게 썰어졌다보니, 맛이 확 다가온다. 자극적인 맛이 아니고, 착착 달라붙는 감칠맛이 많이 난다. 감칠맛 나는 되직한 짜장소스, 쫄깃하면서도 은은한 향이 나는 각종 재료들, 탱글쫄깃한 면발까지, 이 짜장면을 싫어할 사람이 있을지 궁금하다💚2. 전복삼선짬뽕 (₩10,000)해물이 산처럼 올라간 삼선짬뽕이다. 전복, 홍합, 오징어, 낙지, 새우 등의 해산물과 더불어 각종 버섯, 양파, 대파까지 시원함을 우려내주는 재료는 다 들어간다고 할 수 있다. 해산물은 해감이 굉장히 잘 되어 있고, 신선한 느낌이 난다. 해산물 특유의 비릿한 향보다는 은은한 바다내음이 퍼진다. 특히 떡하니 올라간 전복은 먹기 전부터 기분을 좋게 해준다. 해산물을 많이 넣었지만, 짬뽕의 기본은 놓치지 않았다. 매콤하면서도 칼칼한, 짬뽕의 근본적인 맛을 잘 지켜냈다. 거기에 모든 재료가 감칠맛과 시원한 느낌을 살려준다❤️📍 인천 중구 차이나타운로59번길 10📍 매일 11:00 - 21:30",[],2021-08-10,0.0,태화원
8,68,"#✈ 향토 짜장맛집 <태화원>ㅤ태화원은 신동엽씨가 꾸준히 찾고 있는 맛집이라고 해요. TV프로그램에도 많이 나왔었는데, 유명하기만 하고 맛없는 집들과 다르게 진짜 맛있었어요 :)ㅤ내부 인테리어도 깔끔하고, 위생상태도 차이나타운 짜장면집에 비해 깔끔한 편이에요 ^^ 그리고 바로 옆에 요즘 핫한 동인천 카페 '채널트웰브'가 있어서, 데이트 코스로 추천합니다!ㅤ태화원의 추천메뉴는 유니짜장!!ㅤㅤㅤㅤㅤ<태화원>만족도 : ⭐⭐⭐⭐⭐- 032-766-7688- 인천 중구 차이나타운로59번길 10- 매일 11:00~21:30- 주차장 있음",['#✈'],2021-07-28,0.0,동인천 어디쯤
9,71,"📍인천선린동_#태화원 #협찬 인천의 작은 중국, 차이나타운 ⛩신동엽의 단골맛집이라는 “태화원”에 다녀왔어요!✔️ 전복삼선짬뽕전복, 새우, 오징어, 홍합, 꼴뚜기 등 많은 해산물이 들어있어 국물이 시원했고 야채, 각종 버섯들도 푸짐하게 들어있답니다〰️면은 부드러웠는데 국물까지 배이지는 않아개인적으로 면보단 국물이 더 맛있다고 느꼈어요칼칼한 정도의 맵기라 자극적이지 않았고해장용으로도 좋을 것 같다는 생각을 했답니다❕✔️ 삼선짜장유니짜장이 유명한 곳이지만 재료들을 잘게 다져놓은 걸 안좋아해서 삼선짜장을 시켰는데 탁월한 선택이었어요👍🏻짜장소스가 꾸덕하고 진해서 면과 비볐을 때 겉돌지 않아서 좋았고 짬뽕파이지만 재방문하게 된다면 삼선짜장으로 주문 할 생각이 들 정도로 맛있었답니다💛✨✔️ 찹쌀탕수육탕수육이 덩어리채로 5개가 나와 잘라서 먹으면 되요!다른 중국집과 차별성 있을 정도의 특별한 맛은 아니었지만찹쌀반죽이라 바삭+쫀득+촉촉했고 소스도 새콤달콤해서 맛있게 먹었답니다😜▪️전복삼선짬뽕-10,000원▪️삼선짜장-8,500원▪️찹쌀탕수육-25,000원ℹ️ 위치인천 중구 차이나타운로59번길 10🕑 영업시간매일 11:00-21:30 / 월요일 휴무#비니얌_인천#비니얌_협찬#태화원 #인천태화원 #인천맛집 #인천역맛집 #인천차이나타운맛집 #차이나타운맛집 #차이나타운중국집 #인천짬뽕맛집 #인천탕수육맛집 #차이나타운짜장면 #차이나타운짬뽕 #차이나타운탕수육 #선린동맛집 #생생정보통맛집","['#태화원', '#협찬', '#비니얌_인천', '#비니얌_협찬', '#태화원', '#인천태화원', '#인천맛집', '#인천역맛집', '#인천차이나타운맛집', '#차이나타운맛집', '#차이나타운중국집', '#인천짬뽕맛집', '#인천탕수육맛집', '#차이나타운짜장면', '#차이나타운짬뽕', '#차이나타운탕수육', '#선린동맛집', '#생생정보통맛집']",2021-07-22,0.0,인천차이나타운 태화원
