,Unnamed: 0,content,hashtag,date,like,place
0,6,"Juicy😋+Tender💦 Burger Ever 🍔-방송에도 나오고, 유튜브에도 나오는 수제버거집이라고 하길래,무더위를 뚫고 찾아가봄. 결과는 JMT 😭😭😭햄버거 고민없이 하나 더 추가함ㅋㅋㅋㅋㅋㅋ-🏠엘더버거 @elderburger📍서울 성동구-#이영자 #엘더버거 #elderburger #햄버거 #버거형 #존맛 #육즙팡팡 #burger #hamburger #yum","['#이영자', '#엘더버거', '#elderburger', '#햄버거', '#버거형', '#존맛', '#육즙팡팡', '#burger', '#hamburger', '#yum']",2021-07-31,0,ElderBurger
1,10,"⠀서울숲 엘더버거♥️두번째 이영자버거 먹고왔어요😉⠀남자친구는 제스티살룬이 더,저는 엘더버거가 더 맛있었어요🤍비슷비슷한가봐요ㅋㅋㅋㅋ어니언링이 너무 맛있는,,🤭!!!해운대에서 먹은 버거인뉴욕이탑에서 내려오진 못하네용ㅎㅎㅎ⠀오늘도 수고하셨습니다아🧡⠀⠀#성수동맛집 #서울숲맛집 #엘더버거⠀","['#성수동맛집', '#서울숲맛집', '#엘더버거⠀']",2021-10-20,0,서울숲 Seoul Forest Park
2,12,성수데이트💕#버거맛집 #엘더버거 #이영자맛집#어니언링은담에ㅠ #성수버거맛집#더블엘더클래식 #베이컨칠리치즈#비오는날데이트 #수제버거,"['#버거맛집', '#엘더버거', '#이영자맛집', '#어니언링은담에ㅠ', '#성수버거맛집', '#더블엘더클래식', '#베이컨칠리치즈', '#비오는날데이트', '#수제버거']",2021-10-18,0,
3,22,"오늘은 이영자버거집, 90년대 톱스타 버거집, 미국 베스트 버거 어워드 챔피언, 참나무 숯 와규 패티 등 수식어가 많이 붙는 엘더 버거를 다녀왔는데요. 제목에서처럼 엘더 버거는 모든 것을 수제로 만드는 정성이 있어서 그런지 정말 맛있는 버거 집이었습니다. ​■ 분위기​​매장 분위기는 오래된 가옥을 리모델링해서 빈티지하게 인테리어를 잘 해놨는데요, 야외 테라스도 넓게 빼놔서 요즘같이 시원한 날씨에 야외 테라스에서 맥주와 햄버거를 먹으면 딱 좋을 거 같다는 생각을 했습니다. ​■ 운영시간평일 👉 11:30 ~ 20:30 (브레이크 타임 : 15:30~17:00)주말 및 공휴일 👉 11:30 ~ 21:00(브레이크 타임 : 15:30~17:30)​ Last Order: 평일 20:00, 주말 및 공휴일 20:30■ 지도뚜벅 : 수인 분당선 이용: 서울숲 역 5번 출구에서 도보 5분2호선 이용: 뚝섬역 8번 출구에서 도보 7분붕붕 : 주차지원 x 가까운 공영주차장은 성동구민 종합체육센터 (5분/300원, 1시간/3600원) 👉 엘더 버거까지 도보 2분서울숲 주차장 (30분/900원, 1시간/1800원) 👉 엘더 버거까지 도보 13분(서울숲 주차장은 경쟁이 치열하답니다. )■ 맛 & 구성주문 메뉴: 엘더 버거 클래식, 엘더 베이컨 치즈 버거, 엘더 밸리 버거(주문하고 10분 정도 지나고 메뉴 나왔습니다.)엘더 클래식 (11,000\)구성은 와규 척아이롤 수제 패티, 양상추, 생양파, 토마토, 체다치즈, 엘더 소스, 번으로 구성되어 있습니다. 우선 패티는 드라이한 편인데, 미디움으로 살짝 핏기 있이 나와서 전혀 퍽퍽함 감이 없었고, 패티에서 참나무 훈연 향이 너무 좋게 나서 맛있었습니다. 그리고 엘더 수제 번도 정말 빵만 먹어도 맛있을 정도로 맛있었습니다. 엘더 베이컨 치즈 버거 (12,500\)구성은 와규 척아이롤 수제 패티, 베이컨, 양상추, 생양파, 토마토, 체다치즈, 엘더 소스, 번으로 구성되어 있습니다. 엘더 클래식 버거에서 베이컨만 추가된 구성인데, 대부분 수제버거에 들어가는 베이컨 맛은 버거 맛에 묻히기 마련인데, 엘더 수제 베이컨 맛은 버거 맛을 뚫고 올라와 드라마틱 하게 맛이 바뀌는 점이 신기했습니다.😲베이컨 맛은 기름지게 씹히는 훈연된 맛이 일품이었습니다.! 😍😍 엘더 밸리 버거 (14,000\)구성은 와규 척아이롤 수제 패티, 베이컨, 할라피뇨, 생양파, 토마토, 체다치즈, 엘더 소스, 엘더 칠리 번으로 구성되어 있습니다. 엘더 밸리 버거는 계란도 들어가 있고 베이컨도 들어가 있어서 조금 부대끼는 느낌이 있을 뻔한 걸 할라피뇨의 매콤함이 중화시켜 줍니다. 버거의 칠리와 할라피뇨가 들어가다 보니 간은 좀 센 편입니다.! ■ 마무리버거에 대한 정성이 너무 잘 전달돼 가격적으로 좀 센 편이지만 정성에 비하면 싸다고 생각합니다!#성수동맛집, #성수동수제버거, #서울숲수제버거, #엘더버거, #엘더버거주차, #뚝섬맛집, #뚝섬수제버거, #이영자버거, #이영자맛집, #수제버거","['#성수동맛집', '#성수동수제버거', '#서울숲수제버거', '#엘더버거', '#엘더버거주차', '#뚝섬맛집', '#뚝섬수제버거', '#이영자버거', '#이영자맛집', '#수제버거']",2021-10-15,0,ElderBurger
4,36,📍엘더버거 성수점쉐프가 미국 버거 챔피언으로 브랜딩된수제버거 맛집.최근 이영자 전참시 맛집 출연으로 주말에는 웨이팅이 있는 곳🍔#수제버거 #버거 #맛집 #성수동 #어니언링 #burger #성수동맛집 #엘더버거 #foodie,"['#수제버거', '#버거', '#맛집', '#성수동', '#어니언링', '#burger', '#성수동맛집', '#엘더버거', '#foodie']",2021-10-12,0,서울숲 Seoul Forest Park
5,37,"서울숲 #엘더버거🍔 Double elder classic🧅Onion Ring수제버거가 먹고 싶어, 서울숲 놀러간 김에 방문한 엘더버거! #이영자맛집 으로도 유명해서인지 웨이팅이 엄청 길었다,, 웨이팅 하는동안 서울숲 다시 조금 걷다가 들어가, #double elder classic 주문! #어니언링 도 맛있다고 해서 함께 주문했다! 버거는 생각한만큼 맛있었고, 어니언링이 정말 맛있었다! 나도 어니언링 뚝딱 만들고 싶다,,👍⏰ 주말 11:30 - 21:00Last Order (20:30)⏰ 주말 15:30 - 17:30Break Time (브레이크 타임)⏰ 공휴일 11:30 - 21:00Last Order (20:30)⏰ 공휴일 15:30 - 17:30Break Time (브레이크 타임)⏰ 평일 11:30 - 20:30Last Order (20:00)⏰ 평일 15:30 - 17:00Break Time (브레이크 타임)📍서울 성동구 서울숲2길 40-7","['#엘더버거🍔', '#이영자맛집', '#double', '#어니언링']",2021-10-12,0,ElderBurger
6,101,"미국 버거 챔피언의 버거를 맛보자🐷꿀#이영자맛집 #이영자버거 로 유명한 #엘더버거 빵부터 패티,채소까지 모든것이 수제인 진짜 수제버거수제버거 별로 안 좋아하는데 일단 패티가 찐으로 맛있다🥺❤️‍🔥어니언링 하나도 안 느끼하고 파삭바삭 존맛이니까어니언링은 필쑤!!더블엘더클래식(패티2장) 먹고싶었는데 한정수량이라 못 먹어서성수동가면 꼭 다시 오고싶다 헥헥엘더클래식✨엘더베이컨칠리치즈어니언링✨감자튀김","['#이영자맛집', '#이영자버거', '#엘더버거']",2021-09-24,0,ElderBurger
7,111,"_연휴 마지막 날에는, 성수동 핫플에 놀러가서 버거도 먹고, 커피도 마시고 오기.. 이영자 맛집이라던 #엘더버거 는 너무 느끼했지만, #할아버지공장카페  는 너무 좋았다… 공식적으로 연휴는 끝이지만 브로는 휴가가 계속이어지네;;;;;;","['#엘더버거', '#할아버지공장카페']",2021-09-22,0,
8,114,엘더버거 🍔#엘더버거 #이영자맛집 #이영자맛집리스트 #햄버거 #햄버거맛집 #수제버거 #수제버거맛집 #맛집 #데이트,"['#엘더버거', '#이영자맛집', '#이영자맛집리스트', '#햄버거', '#햄버거맛집', '#수제버거', '#수제버거맛집', '#맛집', '#데이트']",2021-09-22,0,ElderBurger
9,118,#엘더버거 #이영자맛집,"['#엘더버거', '#이영자맛집']",2021-09-21,0,서울숲 Seoul Forest Park
